SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FS2;FS3;FSL;rang;fictiv
137988;BERCU;447171;30;137960;23;3;3;6;32;3251386;3000984;3251386700986;V;
137997;NISIPENI;447172;30;137960;23;3;3;6;32;3251386;3008051;3251386708062;V;
138002;NOROIENI;44717;30;137960;23;3;3;6;32;3251386;3008076;3251386708087;V;
138011;PELEȘ;447174;30;137960;23;3;3;6;32;3251386;3008681;3251386708694;V;
138020;PELIȘOR;447175;30;137960;23;3;3;6;32;3251386;3008685;3251386708697;V;
138084;MEDIEȘU AURIT;447185;30;305;3;2;3;6;32;32;;3251555000000;IV;
138093;MEDIEȘU AURIT;447185;30;138084;22;3;3;6;32;3251555;1007327;3251555307336;IV;
138100;BĂBĂȘEȘTI;447186;30;138084;23;3;3;6;32;3251555;3000536;3251555700536;V;
138119;IOJIB;447187;30;138084;23;3;3;6;32;3251555;3006165;3251555706174;V;
138128;MEDIEȘ RÂTURI;447188;30;138084;23;3;3;6;32;3251555;3007325;3251555707334;V;
138137;MEDIEȘ VII;447189;30;138084;23;3;3;6;32;3251555;3007326;3251555707335;V;
138146;POTĂU;447191;30;138084;23;3;3;6;32;3251555;3009420;3251555709432;V;
138155;ROMÂNEȘTI;447192;30;138084;23;3;3;6;32;3251555;3010030;3251555710049;V;
138164;MICULA;447195;30;305;3;2;3;6;32;32;;3251576000000;IV;
138173;MICULA;447195;30;138164;22;3;3;6;32;3251576;1007426;3251576307435;IV;
138182;BERCU NOU;447196;30;138164;23;3;3;6;32;3251576;3000986;3251576700987;V;
138191;MICULA NOUĂ;447197;30;138164;23;3;3;6;32;3251576;3007427;3251576707436;V;
138208;MOFTIN;447200;30;305;3;2;3;6;32;32;;3251625000000;IV;
138217;MOFTINU MIC;447207;30;138208;22;3;3;6;32;3251625;1007632;3251625307641;IV;
138226;DOMĂNEȘTI;447201;30;138208;23;3;3;6;32;3251625;3004184;3251625704190;V;
138235;GHILVACI;447202;30;138208;23;3;3;6;32;3251625;3005214;3251625705221;V;
138244;GHIROLT;447203;30;138208;23;3;3;6;32;3251625;3005253;3251625705261;V;
138253;ISTRĂU;447204;30;138208;23;3;3;6;32;3251625;3006213;3251625706221;V;
138262;MOFTINU MARE;447206;30;138208;23;3;3;6;32;3251625;3007631;3251625707640;V;
138271;SÂNMICLĂUȘ;447208;30;138208;23;3;3;6;32;3251625;3010613;3251625710627;V;
138280;ODOREU;447210;30;305;3;2;3;6;32;32;;3251841000000;IV;
138299;ODOREU;447210;30;138280;22;3;3;6;32;3251841;1008192;3251841308203;IV;
138306;BERINDAN;447211;30;138280;23;3;3;6;32;3251841;3001010;3251841701011;V;
138315;CUCU;447212;30;138280;23;3;3;6;32;3251841;3003662;3251841703665;V;
138324;ETENI;447213;30;138280;23;3;3;6;32;3251841;3004521;3251841704526;V;
138333;MĂRTINEȘTI;447214;30;138280;23;3;3;6;32;3251841;3007242;3251841707253;V;
138342;VÂNĂTOREȘTI;447216;30;138280;23;3;3;6;32;3251841;3013220;3251841713236;V;
138351;ORAȘU NOU;447220;30;305;3;2;3;6;32;32;;3252080000000;IV;
138360;ORAȘU NOU;447220;30;138351;22;3;3;6;32;3252080;1008303;3252080308315;IV;
138379;ORAȘU NOU-VII;447221;30;138351;23;3;3;6;32;3252080;3008304;3252080708316;V;
138388;PRILOG;447222;30;138351;23;3;3;6;32;3252080;3009515;3252080709528;V;
138397;PRILOG VII;447223;30;138351;23;3;3;6;32;3252080;3009516;3252080709529;V;
138422;REMETEA OAȘULUI;3916;30;138351;23;3;3;6;32;3252080;3009942;3252080709955;V;
138431;PĂULEȘTI;447230;30;305;3;2;3;6;32;32;;3252135000000;IV;
138440;PĂULEȘTI;447230;30;138431;22;3;3;6;32;3252135;1008596;3252135308611;IV;
138459;AMAȚI;447231;30;138431;23;3;3;6;32;3252135;3000194;3252135700195;V;
138468;AMBUD;447232;30;138431;23;3;3;6;32;3252135;3000199;3252135700200;V;
138477;HRIP;447223;30;138431;23;3;3;6;32;3252135;3005942;3252135705950;V;
138486;PETIN;447234;30;138431;23;3;3;6;32;3252135;3008755;3252135708767;V;
138495;RUȘENI;447236;30;138431;23;3;3;6;32;3252135;3010212;3252135710225;V;
138501;PETREȘTI;447240;30;305;3;2;3;6;32;32;;3252173000000;IV;
138510;PETREȘTI;447240;30;138501;22;3;3;6;32;3252173;1008769;3252173308791;IV;
138529;DINDEȘTIU MIC;447241;30;138501;23;3;3;6;32;3252173;3004073;3252173704078;V;
138538;PIR;447245;30;305;3;2;3;6;32;32;;3252193000000;IV;
138547;PIR;447245;30;138538;22;3;3;6;32;3252193;1008897;3252193308909;IV;
138556;PIRU NOU;447246;30;138538;23;3;3;6;32;3252193;3008901;3252193708913;V;
138565;SĂRVĂZEL;447247;30;138538;23;3;3;6;32;3252193;3010524;3252193710537;V;
138574;PIȘCOLT;447250;30;305;3;2;3;6;32;32;;3252197000000;IV;
138583;PIȘCOLT;447250;30;138574;22;3;3;6;32;3252197;1008926;3252197308938;IV;
138592;RESIGHEA;447251;30;138574;23;3;3;6;32;3252197;3009954;3252197709967;V;
138609;SCĂRIȘOARA NOUĂ;447252;30;138574;23;3;3;6;32;3252197;3010700;3252197710714;V;
138618;POMI;447255;30;305;3;2;3;6;32;32;;3252257000000;IV;
138627;POMI;447255;30;138618;22;3;3;6;32;3252257;1009325;3252257309337;IV;
138636;ACIUA;447256;30;138618;23;3;3;6;32;3252257;3000019;3252257700019;V;
138645;BICĂU;447257;30;138618;23;3;3;6;32;3252257;3001063;3252257701064;V;
138654;BORLEȘTI;447258;30;138618;23;3;3;6;32;3252257;3001377;3252257701380;V;
180028;PORUMBEȘTI;447152;30;305;3;2;3;6;32;32;;3252270000000;;0
137835;PORUMBEȘTI;447152;30;180028;22;3;3;6;32;3252270;3009398;3252270309406;V;
137791;CIDREAG;447147;30;180028;23;3;3;6;32;3252270;3002739;3252270702741;V;
180091;RACȘA;0;30;305;3;2;3;6;32;32;;3252311000000;;0
138404;RACȘA;447224;30;180091;22;3;3;6;32;3252311;3009672;3252311309685;V;
138413;RACȘA VII;447226;30;180091;23;3;3;6;32;3252311;3009673;3252311709686;V;
138663;SANISLĂU;447260;30;305;3;2;3;6;32;32;;3252452000000;IV;
138672;SANISLĂU;447260;30;138663;22;3;3;6;32;3252452;1010268;3252452310282;IV;
138707;HOREA;447263;30;138663;23;3;3;6;32;3252452;3005896;3252452705905;V;
138716;MARNA NOUĂ;447264;30;138663;23;3;3;6;32;3252452;3007022;3252452707031;V;
138734;SANTĂU;447270;30;305;3;2;3;6;32;32;;3252454000000;IV;
138743;SANTĂU;447270;30;138734;22;3;3;6;32;3252454;1010270;3252454310284;IV;
138752;CHEREUȘA;447271;30;138734;23;3;3;6;32;3252454;3002591;3252454702592;V;
138761;SUDURĂU;447272;30;138734;23;3;3;6;32;3252454;3011398;3252454711415;V;
138770;SĂCĂȘENI;447275;30;305;3;2;3;6;32;32;;3252472000000;IV;
138789;SĂCĂȘENI;447275;30;138770;22;3;3;6;32;3252472;1010386;3252472310399;IV;
138798;CHEGEA;447276;30;138770;23;3;3;6;32;3252472;3002568;3252472702569;V;
138805;SĂUCA;447280;30;305;3;2;3;6;32;32;;3252506000000;IV;
138814;SĂUCA;447280;30;138805;22;3;3;6;32;3252506;1010542;3252506310555;IV;
138823;BECHENI;447281;30;138805;23;3;3;6;32;3252506;3000896;3252506700898;V;
138832;CEAN;447282;30;138805;23;3;3;6;32;3252506;3002429;3252506702430;V;
138841;CHISĂU;447283;30;138805;23;3;3;6;32;3252506;3002690;3252506702691;V;
138850;SILVAȘ;447284;30;138805;23;3;3;6;32;3252506;3010928;3252506710944;V;
138869;SOCOND;447285;30;305;3;2;3;6;32;32;;3252627000000;IV;
138878;SOCOND;447285;30;138869;22;3;3;6;32;3252627;1011082;3252627311099;IV;
138887;CUȚA;447286;30;138869;23;3;3;6;32;3252627;3003766;3252627703770;V;
138896;HODIȘA;447287;30;138869;23;3;3;6;32;3252627;3005844;3252627705852;V;
138903;SOCONZEL;447288;30;138869;23;3;3;6;32;3252627;3011083;3252627711100;V;
138912;STÂNA;447289;30;138869;23;3;3;6;32;3252627;3011209;3252627711226;V;
138921;SUPUR;447290;30;305;3;2;3;6;32;32;;3252693000000;IV;
138930;SUPURU DE JOS;447300;30;138921;22;3;3;6;32;3252693;1011419;3252693311436;IV;
138949;DOBRA;447291;30;138921;23;3;3;6;32;3252693;3004102;3252693704112;V;
138958;GIOROCUTA;447292;30;138921;23;3;3;6;32;3252693;3005272;3252693705279;V;
138967;HUREZU MARE;447293;30;138921;23;3;3;6;32;3252693;3005970;3252693705978;V;
138976;RACOVA;447294;30;138921;23;3;3;6;32;3252693;3009656;3252693709669;V;
138985;SECHEREȘA;447295;30;138921;23;3;3;6;32;3252693;3010808;3252693710822;V;
138994;SUPURU DE SUS;447297;30;138921;23;3;3;6;32;3252693;3011420;3252693711437;V;
139009;TARNA MARE;447310;30;305;3;2;3;6;32;32;;3252792000000;IV;
139018;TARNA MARE;447310;30;139009;22;3;3;6;32;3252792;1011764;3252792311781;IV;
139027;BOCICĂU;447311;30;139009;23;3;3;6;32;3252792;3001199;3252792701200;V;
139036;VALEA SEACĂ;447312;30;139009;23;3;3;6;32;3252792;3012956;3252792712976;V;
139045;VĂGAȘ;447313;30;139009;23;3;3;6;32;3252792;3013088;3252792713105;V;
139143;TÂRȘOLȚ;447315;30;305;3;2;3;6;32;32;;3252825000000;IV;
139152;TÂRȘOLȚ;447315;30;139143;22;3;3;6;32;3252825;1011923;3252825311940;IV;
139161;ALICENI;447316;30;139143;23;3;3;6;32;3252825;3000139;3252825700141;V;
139054;TEREBEȘTI;447320;30;305;3;2;3;6;32;32;;3252835000000;IV;
139063;TEREBEȘTI;447320;30;139054;22;3;3;6;32;3252835;1011986;3252835312003;IV;
139072;ALIZA;447321;30;139054;23;3;3;6;32;3252835;3000145;3252835700146;V;
139081;GELU;447322;30;139054;23;3;3;6;32;3252835;3005129;3252835705136;V;
139090;PIȘCARI;447323;30;139054;23;3;3;6;32;3252835;3008923;3252835708935;V;
139107;TIREAM;447235;30;305;3;2;3;6;32;32;;3252853000000;IV;
139116;TIREAM;447235;30;139107;22;3;3;6;32;3252853;1012044;3252853312061;IV;
139125;PORTIȚA;447326;30;139107;23;3;3;6;32;3252853;3009389;3252853709401;V;
139134;VEZENDIU;447327;30;139107;23;3;3;6;32;3252853;3013319;3252853713336;V;
139170;TURȚ;447330;30;305;3;2;3;6;32;32;;3252912000000;IV;
139189;TURȚ;447330;30;139170;22;3;3;6;32;3252912;1012310;3252912312327;IV;
139198;GHERȚA MARE;447331;30;139170;23;3;3;6;32;3252912;3005195;3252912705202;V;
139205;TURȚ BĂI;447332;30;139170;23;3;3;6;32;3252912;3012311;3252912712328;V;
139214;TURULUNG;447335;30;305;3;2;3;6;32;32;;3252913000000;IV;
139223;TURULUNG;447335;30;139214;22;3;3;6;32;3252913;1012312;3252913312329;IV;
139232;DRĂGUȘENI;447336;30;139214;23;3;3;6;32;3252913;3004325;3252913704333;V;
139241;TURULUNG VII;447337;30;139214;23;3;3;6;32;3252913;3012313;3252913712330;V;
139250;URZICENI;447340;30;305;3;2;3;6;32;32;;3252966000000;IV;
139269;URZICENI;447340;30;139250;22;3;3;6;32;3252966;1012591;3252966312608;IV;
139278;URZICENI PĂDURE;447341;30;139250;23;3;3;6;32;3252966;3012593;3252966712609;V;
139287;VALEA VINULUI;447345;30;305;3;2;3;6;32;32;;3253011000000;IV;
139296;VALEA VINULUI;447345;30;139287;22;3;3;6;32;3253011;1013023;3253011313039;IV;
139303;MĂRIUȘ;447436;30;139287;23;3;3;6;32;3253011;3007235;3253011707244;V;
139312;ROȘIORI;447437;30;139287;23;3;3;6;32;3253011;3010083;3253011710101;V;
139321;SÂI;447438;30;139287;23;3;3;6;32;3253011;3010558;3253011710571;V;
139330;VAMA;447350;30;305;3;2;3;6;32;32;;3253013000000;IV;
139349;VAMA;447350;30;139330;22;3;3;6;32;3253013;1013032;3253013313048;IV;
139358;VETIȘ;447355;30;305;3;2;3;6;32;32;;3253073000000;IV;
139367;VETIȘ;447355;30;139358;22;3;3;6;32;3253073;1013310;3253073313327;IV;
139376;DECEBAL;447356;30;139358;23;3;3;6;32;3253073;3003972;3253073703977;V;
139385;OAR;447357;30;139358;23;3;3;6;32;3253073;3008109;3253073708120;V;
139394;VIILE SATU MARE;447360;30;305;3;2;3;6;32;32;;3253084000000;IV;
139401;VIILE SATU MARE;447360;30;139394;22;3;3;6;32;3253084;1013358;3253084313375;IV;
139410;CIONCHEȘTI;447361;30;139394;23;3;3;6;32;3253084;3002812;3253084702814;V;
139429;MEDIȘA;447362;30;139394;23;3;3;6;32;3253084;3007328;3253084707337;V;
139438;TĂTĂREȘTI;447363;30;139394;23;3;3;6;32;3253084;3011848;3253084711865;V;
139447;TIREAC;447364;30;139394;23;3;3;6;32;3253084;3012043;3253084712060;V;
314;JUDEȚUL SĂLAJ;0;31;1;40;1;0;6;33;;;3300000000000;;
139704;MUNICIPIUL ZALĂU;0;31;314;1;2;1;6;33;33;;3311767000000;II;
139713;ZALĂU;0;31;139704;9;3;1;6;33;3311767;1013601;3311767113619;II;
139722;STÂNA;457018;31;139704;10;3;1;6;33;3311767;2011210;3311767511227;V;
139740;ORAȘ CEHU SILVANIEI;0;31;314;2;2;1;6;33;33;;3331921000000;III;
139759;CEHU SILVANIEI;455100;31;139740;17;3;1;6;33;3331921;1002447;3331921202448;III;
139768;HOROATU CEHULUI;455101;31;139740;19;3;1;6;33;3331921;3005915;3331921605923;V;
139777;MOTIȘ;455102;31;139740;19;3;1;6;33;3331921;3007732;3331921607742;V;
139786;NADIȘ;455103;31;139740;19;3;1;6;33;3331921;3007855;3331921607865;V;
139795;ULCIUG;455104;31;139740;19;3;1;6;33;3331921;3012447;3331921612463;V;
139811;ORAȘ JIBOU;0;31;314;2;2;1;6;33;33;;3331968000000;III;
139820;JIBOU;455200;31;139811;17;3;1;6;33;3331968;1006360;3331968206368;III;
139839;CUCEU;455201;31;139811;19;3;1;6;33;3331968;3003651;3331968603654;V;
139848;HUSIA;455202;31;139811;19;3;1;6;33;3331968;3005976;3331968605984;V;
139857;RONA;455203;31;139811;19;3;1;6;33;3331968;3010047;3331968610060;V;
139866;VAR;455204;31;139811;19;3;1;6;33;3331968;3013042;3331968613058;V;
139884;ORAȘ ȘIMLEU SILVANIEI;0;31;314;2;2;1;6;33;33;;3332041000000;III;
139893;ȘIMLEU SILVANIEI;455300;31;139884;17;3;1;6;33;3332041;1011571;3332041211587;III;
139900;BIC;455301;31;139884;18;3;1;6;33;3332041;2001053;3332041601054;V;
139919;CEHEI;455302;31;139884;18;3;1;6;33;3332041;2002445;3332041602446;V;
139928;PUSTA;455303;31;139884;18;3;1;6;33;3332041;2009619;3332041609631;V;
139937;AGRIJ;0;31;314;3;2;3;6;33;33;;3350020000000;IV;
139946;AGRIJ;457005;31;139937;22;3;3;6;33;3350020;1000067;3350020300067;IV;
139964;RĂSTOLȚU DEȘERT;457006;31;139937;23;3;3;6;33;3350020;3009808;3350020709821;V;
139982;ALMAȘU;0;31;314;3;2;3;6;33;33;;3350044000000;IV;
139991;ALMAȘU;457010;31;139982;22;3;3;6;33;3350044;1000151;3350044300152;IV;
140002;BĂBIU;457011;31;139982;23;3;3;6;33;3350044;3000545;3350044700545;V;
140011;CUTIȘ;457012;31;139982;23;3;3;6;33;3350044;3003764;3350044703768;V;
140020;JEBUCU;457013;31;139982;23;3;3;6;33;3350044;3006342;3350044706350;V;
140039;MESTEACĂNU;457014;31;139982;23;3;3;6;33;3350044;3007392;3350044707402;V;
140048;PETRINZEL;457016;31;139982;23;3;3;6;33;3350044;3008795;3350044708807;V;
140057;SFĂRAȘ;457017;31;139982;23;3;3;6;33;3350044;3010859;3350044710875;V;
140066;STANA;457018;31;139982;23;3;3;6;33;3350044;3011163;3350044711180;V;
140075;ȚĂUDU;457019;31;139982;23;3;3;6;33;3350044;3012341;3350044712358;V;
140084;BĂBENI;0;31;314;3;2;3;6;33;33;;3350139000000;IV;
140093;BĂBENI;457020;31;140084;22;3;3;6;33;3350139;1000538;3350139300539;IV;
140100;CIOCMANI;457021;31;140084;23;3;3;6;33;3350139;3002796;3350139702798;V;
140119;CLIȚ;457022;31;140084;23;3;3;6;33;3350139;3002966;3350139702968;V;
140128;PIROȘA;457023;31;140084;23;3;3;6;33;3350139;3008900;3350139708912;V;
140137;POIENIȚA;457024;31;140084;23;3;3;6;33;3350139;3009293;3350139709312;V;
140146;BĂLAN;0;31;314;3;2;3;6;33;33;;3350151000000;IV;
140155;BĂLAN;457025;31;140146;22;3;3;6;33;3350151;1000633;3350151300633;IV;
140164;CHECHIȘ;457026;31;140146;23;3;3;6;33;3350151;3002564;3350151702565;V;
140173;CHENDREA;457027;31;140146;23;3;3;6;33;3350151;3002582;3350151702583;V;
140182;GĂLPÂIA;457028;31;140146;23;3;3;6;33;3350151;3005030;3350151705036;V;
140191;GÂLGĂU ALMAȘULUI;457029;31;140146;23;3;3;6;33;3350151;3005068;3350151705074;V;
140208;BĂNIȘOR;0;31;314;3;2;3;6;33;33;;3350175000000;IV;
140217;BĂNIȘOR;457030;31;140208;22;3;3;6;33;3350175;1000728;3350175300727;IV;
140226;BAN;457031;31;140208;23;3;3;6;33;3350175;3000476;3350175700477;V;
140235;PECEIU;457032;31;140208;23;3;3;6;33;3350175;3008672;3350175708684;V;
140244;BENESAT;0;31;314;3;2;3;6;33;33;;3350223000000;IV;
140253;BENESAT;457035;31;140244;22;3;3;6;33;3350223;1000956;3350223300957;IV;
140262;ALUNIȘ;457036;31;140244;23;3;3;6;33;3350223;3000172;3350223700182;V;
140271;BIUȘA;457037;31;140244;23;3;3;6;33;3350223;3001119;3350223701120;V;
140280;BOBOTA;0;31;314;3;2;3;6;33;33;;3350283000000;IV;
140299;BOBOTA;457040;31;140280;22;3;3;6;33;3350283;1001191;3350283301192;IV;
140306;DERȘIDA;457041;31;140280;23;3;3;6;33;3350283;3004031;3350283704036;V;
140315;ZALNOC;457042;31;140280;23;3;3;6;33;3350283;3013604;3350283713622;V;
140324;BOCȘA;0;31;314;3;2;3;6;33;33;;3350286000000;IV;
140333;BOCȘA;457045;31;140324;22;3;3;6;33;3350286;1001206;3350286301207;IV;
140342;BORLA;457046;31;140324;23;3;3;6;33;3350286;3001375;3350286701376;V;
140351;CÂMPIA;457047;31;140324;23;3;3;6;33;3350286;3002340;3350286702342;V;
140360;SĂLĂJENI;457048;31;140324;23;3;3;6;33;3350286;3010415;3350286710429;V;
180037;BOGHIȘ;0;31;314;3;2;3;6;33;33;;3350303000000;;0
142266;BOGHIȘ;457262;31;180037;22;3;3;6;33;3350303;3001280;3350303301280;V;
142275;BOZIEȘ;457263;31;180037;23;3;3;6;33;3350303;3001486;3350303701488;V;
140379;BUCIUMI;0;31;314;3;2;3;6;33;33;;3350405000000;IV;
140388;BUCIUMI;457050;31;140379;22;3;3;6;33;3350405;1001734;3350405301737;IV;
140397;BODIA;457052;31;140379;23;3;3;6;33;3350405;3001226;3350405701227;V;
140404;BOGDANA;457051;31;140379;23;3;3;6;33;3350405;3001251;3350405701254;V;
140413;HUTA;457053;31;140379;23;3;3;6;33;3350405;3005981;3350405705991;V;
140422;RĂSTOLȚ;457054;31;140379;23;3;3;6;33;3350405;3009807;3350405709820;V;
140431;SÂNGEORGIU DE MESEȘ;457056;31;140379;23;3;3;6;33;3350405;3010587;3350405710600;V;
140440;CAMĂR;0;31;314;3;2;3;6;33;33;;3350460000000;IV;
140459;CAMĂR;457060;31;140440;22;3;3;6;33;3350460;1002019;3350460302020;IV;
140468;PĂDURENI;457061;31;140440;23;3;3;6;33;3350460;3008490;3350460708524;V;
140477;CARASTELEC;0;31;314;3;2;3;6;33;33;;3350462000000;IV;
140486;CARASTELEC;457065;31;140477;22;3;3;6;33;3350462;1002053;3350462302054;IV;
140495;DUMUSLĂU;457066;31;140477;23;3;3;6;33;3350462;3004465;3350462704470;V;
140501;CHIEȘD;0;31;314;3;2;3;6;33;33;;3350582000000;IV;
140510;CHIEȘD;457070;31;140501;22;3;3;6;33;3350582;1002626;3350582302627;IV;
140529;COLONIA SIGHETU SILVANIEI;457071;31;140501;23;3;3;6;33;3350582;3003092;3350582703094;V;
140538;SIGHETU SILVANIEI;457072;31;140501;23;3;3;6;33;3350582;3010892;3350582710908;V;
140547;CIZER;0;31;314;3;2;3;6;33;33;;3350649000000;IV;
140556;CIZER;457075;31;140547;22;3;3;6;33;3350649;1002948;3350649302950;IV;
140565;PLESCA;457076;31;140547;23;3;3;6;33;3350649;3008976;3350649708988;V;
140574;PRIA;457077;31;140547;23;3;3;6;33;3350649;3009496;3350649709509;V;
140583;COȘEIU;0;31;314;3;2;3;6;33;33;;3350739000000;IV;
140592;COȘEIU;457080;31;140583;22;3;3;6;33;3350739;1003381;3350739303384;IV;
140609;ARCHID;457081;31;140583;23;3;3;6;33;3350739;3000273;3350739700274;V;
140618;CHILIOARA;457082;31;140583;23;3;3;6;33;3350739;3002642;3350739702643;V;
140627;CRASNA;0;31;314;3;2;3;6;33;33;;3350762000000;IV;
140636;CRASNA;457085;31;140627;22;3;3;6;33;3350762;1003497;3350762303501;IV;
140645;HUSENI;457086;31;140627;23;3;3;6;33;3350762;3005975;3350762705983;V;
140654;MARIN;457087;31;140627;23;3;3;6;33;3350762;3007017;3350762707026;V;
140663;RATIN;457088;31;140627;23;3;3;6;33;3350762;3009715;3350762709728;V;
140672;CREACA;0;31;314;3;2;3;6;33;33;;3350772000000;IV;
140681;CREACA;457090;31;140672;22;3;3;6;33;3350772;1003539;3350772303542;IV;
140690;BORZA;457091;31;140672;23;3;3;6;33;3350772;3001413;3350772701414;V;
140707;BREBI;457092;31;140672;23;3;3;6;33;3350772;3001640;3350772701641;V;
140716;BRUSTURI;457093;31;140672;23;3;3;6;33;3350772;3001698;3350772701702;V;
140725;CIGLEAN;457094;31;140672;23;3;3;6;33;3350772;3002742;3350772702744;V;
140734;JAC;457096;31;140672;23;3;3;6;33;3350772;3006332;3350772706340;V;
140743;LUPOAIA;457097;31;140672;23;3;3;6;33;3350772;3006902;3350772706914;V;
140752;PRODĂNEȘTI;457098;31;140672;23;3;3;6;33;3350772;3009553;3350772709568;V;
140761;VIILE JACULUI;457099;31;140672;23;3;3;6;33;3350772;3013357;3350772713374;V;
140770;CRISTOLȚ;0;31;314;3;2;3;6;33;33;;3350786000000;IV;
140789;CRISTOLȚ;457100;31;140770;22;3;3;6;33;3350786;1003582;3350786303585;IV;
140798;MUNCEL;457101;31;140770;23;3;3;6;33;3350786;3007789;3350786707799;V;
140805;POIANA ONȚII;457102;31;140770;23;3;3;6;33;3350786;3009232;3350786709244;V;
140814;VĂLENI;457103;31;140770;23;3;3;6;33;3350786;3013106;3350786713140;V;
140823;CRIȘENI;0;31;314;3;2;3;6;33;33;;3350789000000;IV;
140832;CRIȘENI;457105;31;140823;22;3;3;6;33;3350789;1003596;3350789303601;IV;
140841;CRISTUR CRIȘENI;457106;31;140823;23;3;3;6;33;3350789;3003586;3350789703589;V;
140850;GÂRCEIU;457107;31;140823;23;3;3;6;33;3350789;3005092;3350789705098;V;
140869;CUZĂPLAC;0;31;314;3;2;3;6;33;33;;3350818000000;IV;
140878;CUZĂPLAC;457110;31;140869;22;3;3;6;33;3350818;1003780;3350818303784;IV;
140887;CUBLEȘU;457111;31;140869;23;3;3;6;33;3350818;3003644;3350818703647;V;
140896;GĂLĂȘENI;457112;31;140869;23;3;3;6;33;3350818;3005014;3350818705021;V;
140903;MIERȚA;457113;31;140869;23;3;3;6;33;3350818;3007444;3350818707453;V;
140912;PETRINDU;457114;31;140869;23;3;3;6;33;3350818;3008794;3350818708806;V;
140921;RUGINOASA;457116;31;140869;23;3;3;6;33;3350818;3010153;3350818710170;V;
140930;STOBORU;457117;31;140869;23;3;3;6;33;3350818;3011266;3350818711283;V;
140949;TĂMASA;457118;31;140869;23;3;3;6;33;3350818;3011795;3350818711812;V;
140958;DOBRIN;0;31;314;3;2;3;6;33;33;;3350885000000;IV;
140967;DOBRIN;457120;31;140958;22;3;3;6;33;3350885;1004130;3350885304135;IV;
140976;DELENI;457121;31;140958;23;3;3;6;33;3350885;3003995;3350885704006;V;
140985;DOBA;457122;31;140958;23;3;3;6;33;3350885;3004090;3350885704095;V;
140994;NAIMON;457123;31;140958;23;3;3;6;33;3350885;3007859;3350885707869;V;
141009;SÂNCRAIU SILVANIEI;457124;31;140958;23;3;3;6;33;3350885;3010581;3350885710594;V;
141018;VERVEGHIU;457126;31;140958;23;3;3;6;33;3350885;3013304;3350885713321;V;
141027;DRAGU;0;31;314;3;2;3;6;33;33;;3350924000000;IV;
141036;DRAGU;457130;31;141027;22;3;3;6;33;3350924;1004260;3350924304266;IV;
141045;ADALIN;457131;31;141027;23;3;3;6;33;3350924;3000023;3350924700023;V;
141054;FÂNTÂNELE;457132;31;141027;23;3;3;6;33;3350924;3004635;3350924704652;V;
141063;UGRUȚIU;457133;31;141027;23;3;3;6;33;3350924;3012431;3350924712447;V;
141072;VOIVODENI;457134;31;141027;23;3;3;6;33;3350924;3013528;3350924713548;V;
141081;FILDU DE JOS;0;31;314;3;2;3;6;33;33;;3351014000000;IV;
141090;FILDU DE JOS;457135;31;141081;22;3;3;6;33;3351014;1004724;3351014304729;IV;
141107;FILDU DE MIJLOC;457136;31;141081;23;3;3;6;33;3351014;3004725;3351014704730;V;
141116;FILDU DE SUS;457137;31;141081;23;3;3;6;33;3351014;3004726;3351014704731;V;
141125;TETIȘU;457138;31;141081;23;3;3;6;33;3351014;3012000;3351014712017;V;
141134;GÂLGĂU;0;31;314;3;2;3;6;33;33;;3351079000000;IV;
141143;GÂLGĂU;457140;31;141134;22;3;3;6;33;3351079;1005067;3351079305073;IV;
141152;BÂRSĂU MARE;457141;31;141134;23;3;3;6;33;3351079;3000860;3351079700860;V;
141161;CĂPÂLNA;457142;31;141134;23;3;3;6;33;3351079;3002219;3351079702222;V;
141170;CHIZENI;457143;31;141134;23;3;3;6;33;3351079;3002720;3351079702721;V;
141189;DOBROCINA;457144;31;141134;23;3;3;6;33;3351079;3004133;3351079704139;V;
141198;FODORA;457146;31;141134;23;3;3;6;33;3351079;3004816;3351079704822;V;
141205;FRÂNCENII DE PIATRĂ;457147;31;141134;23;3;3;6;33;3351079;3004870;3351079704876;V;
141214;GLOD;457148;31;141134;23;3;3;6;33;3351079;3005335;3351079705344;V;
