1458,CĂTĂNOIU N. EMIL,20,GJ,JUDEȚUL GORJ,GORJ,79497,Căpreni,CĂPRENI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,3
463,BOB IOAN,6,BN,JUDEȚUL BISTRIȚA-NĂSĂUD,BISTRIȚA-NĂSĂUD,34903,Șintereag,ȘINTEREAG,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,4
2649,CURIC ANTON,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,147134,Bosanci,BOSANCI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
2662,FRON GHEORGHE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,147786,Cornu Luncii,CORNU LUNCII,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,3,5
2664,RUSU DORIN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,147884,Crucea,CRUCEA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,9
647,GARCEA GHEORGHE MIRCEA,8,BV,JUDEȚUL BRAȘOV,BRAȘOV,42498,Augustin,AUGUSTIN,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,1,3
347,GHERGHELUCĂ SORIN,4,BC,JUDEȚUL BACĂU,BACĂU,25861,Traian,TRAIAN,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,4,4
2629,CHIRIAC NICOLAE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,147358,Oraș Broșteni,BROȘTENI,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,1,9
1133,GRĂDINARU VASILE,16,DB,JUDEȚUL DÂMBOVIȚA,DÂMBOVIȚA,179891,Raciu,RACIU,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
3041,ARTENI SEBASTIAN,39,VS,JUDEȚUL VASLUI,VASLUI,167295,Ferești,FEREȘTI,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,1,2
3057,CREȚU DĂNUȚ,39,VS,JUDEȚUL VASLUI,VASLUI,164936,Muntenii De Jos,MUNTENII DE JOS,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
2658,DANCIU GABRIEL-MICHAEL,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,147713,Cârlibaba,CÂRLIBABA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,9
2102,ȚARĂLUNGĂ SEBASTIAN-BOGDAN,29,NT,JUDEȚUL NEAMȚ,NEAMȚ,123969,Războieni,RĂZBOIENI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,2,6
2682,NUȚU GHEORGHE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148970,Grănicești,GRĂNICEȘTI,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,4,8
2668,MORARU IOAN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148131,Dorna-Arini,DORNA-ARINI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,9
3082,PINTILIE CONSTANTIN,39,VS,JUDEȚUL VASLUI,VASLUI,166636,Văleni,VĂLENI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
1687,POPESCU BOGDAN,23,IL,JUDEȚUL IALOMIȚA,IALOMIȚA,93236,Cosâmbești,COSÂMBEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
2667,CANDREA MAFTEIU,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148202,Dorna Candrenilor,DORNA CANDRENILOR,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,9
1340,TUDOR TROFIM,18,GL,JUDEȚUL GALAȚI,GALAȚI,77587,Poiana,POIANA,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,1,1
1679,PAVEL MARIAN,23,IL,JUDEȚUL IALOMIȚA,IALOMIȚA,93628,Gheorghe Lazăr,GHEORGHE LAZĂR,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
2632,BALAN MARINEL,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148612,Oraș Frasin,FRASIN,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,10
2676,ȘTREANGĂ GHEORGHE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148667,Frătăuții Noi,FRĂTĂUȚII NOI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,4,8
2677,IONESI ARTIMON-VASILE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148694,Frătăuții Vechi,FRĂTĂUȚII VECHI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,4,6
3147,PARDOS NICU,41,VN,JUDEȚUL VRANCEA,VRANCEA,178947,Obrejița,OBREJIȚA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
2583,PRODANIUC CONSTANTIN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149414,Moara,MOARA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
2609,PÎNZAR DORIN-IOAN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150418,Sucevița,SUCEVIȚA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,4,7
2594,CODREANU IOAN-BOGDAN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149931,Pojorâta,POJORÂTA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,9
2685,ONICĂ PETRICĂ,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149101,Horodnic De Jos,HORODNIC DE JOS,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,4,6
2659,CIOCAN RADU,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,151451,Ciocănești,CIOCĂNEȘTI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,9
2601,CRAMARCIUC ȘTEFAN VALERIAN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150196,Satu Mare,SATU MARE,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,4,6
2661,PĂSTRĂV GRIGORAȘ,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,151433,Comănești,COMĂNEȘTI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
2640,CUCU VIOREL,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,146799,Adâncata,ADÂNCATA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,2
2573,FLOREA NECULAI,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149049,Horodniceni,HORODNICENI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
2681,ȘULEAP VASILE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148916,Grămești,GRĂMEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,4,8
1035,VARTOLOMEI ADRIAN,14,CT,JUDEȚUL CONSTANȚA,CONSTANȚA,61826,Ghindărești,GHINDĂREȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
2589,COZAN VASILE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149682,Panaci,PANACI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,9
2592,MEZDREA VILUȚ,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149851,Poiana Stampei,POIANA STAMPEI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,9
2598,BOSÎNCEANU ION,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150114,Râșca,RÂȘCA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,3,5
2605,GHERMAN ILIE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150258,Slatina,SLATINA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
2608,OSTANSCHI VASILE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150356,Stulpicani,STULPICANI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,9
522,DRĂSLEUCĂ CONSTANTIN,7,BT,JUDEȚUL BOTOȘANI,BOTOȘANI,40035,Adășeni,ADĂȘENI,"19,0000000000",MIȘCAREA PENTRU BOTOȘANI,BOTOSANI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,4
2613,IACOB MARICEL,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150766,Vadu Moldovei,VADU MOLDOVEI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,3,5
2623,BARARIU CONSTANTIN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,151344,Zvoriștea,ZVORIȘTEA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,4,8
1463,ANDRONESCU ION,20,GJ,JUDEȚUL GORJ,GORJ,80043,Dănciulești,DĂNCIULEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,3
533,DUMITRAȘ CONSTANTIN,7,BT,JUDEȚUL BOTOȘANI,BOTOȘANI,36649,Cordăreni,CORDĂRENI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
552,BUTNARU IOAN,7,BT,JUDEȚUL BOTOȘANI,BOTOȘANI,37672,Hilișeu-Horia,HILIȘEU-HORIA,"19,0000000000",MIȘCAREA PENTRU BOTOȘANI,BOTOSANI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
2663,PARDĂU GAVRIL,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,151497,Coșna,COȘNA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,9
2588,CARPIUC DUMITRU CRISTIAN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149753,Păltinoasa,PĂLTINOASA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,10
2603,SANDULEAC CĂTĂLIN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,151460,Șerbăuți,ȘERBĂUȚI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,4,8
1762,BRÎNZĂ PAMFILICĂ,24,IS,JUDEȚUL IAȘI,IAȘI,96664,Cucuteni,CUCUTENI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
2166,NASTASĂ NECULAI,29,NT,JUDEȚUL NEAMȚ,NEAMȚ,121108,Agapia,AGAPIA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,3,7
2587,OROS IOAN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149655,Ostra,OSTRA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,9
2636,LUNGU ILIE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,146370,Oraș Salcea,SALCEA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,2
2627,OLAREAN AUREL,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,146628,Municipiul Rădăuți,RĂDĂUȚI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,4,6
2600,IORDACHE IOAN CĂTĂLIN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150445,Șaru Dornei,ȘARU DORNEI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,9
2638,ȚĂRANU-HOFNĂR VALERUȚ,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,146708,Oraș Solca,SOLCA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,4,7
2670,PETROAIE VASILE,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,148328,Drăgoiești,DRĂGOIEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,3
2615,BALTAG NICOLAI,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150935,Vama,VAMA,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,10
2579,NISTOR PETRU,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,149316,Mălini,MĂLINI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,3,5
514,CHELARIU DUMITRU,7,BT,JUDEȚUL BOTOȘANI,BOTOȘANI,38544,Pomârla,POMÂRLA,"19,0000000000",MIȘCAREA PENTRU BOTOȘANI,BOTOSANI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
2655,BOLOCA ELENA,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,147526,Cacica,CACICA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,3
586,UNGUREANU AUREL,7,BT,JUDEȚUL BOTOȘANI,BOTOȘANI,39694,Vârfu Câmpului,VÂRFU CÂMPULUI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
2684,GRĂDINARIU TOADER,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,151549,Hârtop,HÂRTOP,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,3,4
2620,VICOL IOAN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,151120,Volovăț,VOLOVĂȚ,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,4,6
686,ȘCHIOPEA EMIL-MIRCEA,8,BV,JUDEȚUL BRAȘOV,BRAȘOV,42076,Ticușu,TICUȘU,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
1361,OPREA LICĂ,18,GL,JUDEȚUL GALAȚI,GALAȚI,75668,Băleni,BĂLENI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,5
572,BÂRLIGA GHEORGHE,7,BT,JUDEȚUL BOTOȘANI,BOTOȘANI,38811,Roma,ROMA,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,"61,0000000000",PARTIDUL SOCIAL DEMOCRAT,PSD,2,3
680,PALTIN CRISTINEL,8,BV,JUDEȚUL BRAȘOV,BRAȘOV,41818,Șercaia,ȘERCAIA,"32,0000000000",ALIANȚA DE CENTRU - DREAPTA PARTIDUL NAȚIONAL LIBERAL - PARTIDUL CONSERVATOR,PNL-PC,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,1,1
3171,BÎZNĂ VALENTIN,41,VN,JUDEȚUL VRANCEA,VRANCEA,178117,Tulnici,TULNICI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
3154,CIOCĂNEL NICOLAE,41,VN,JUDEȚUL VRANCEA,VRANCEA,178901,Popești,POPEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
1294,ROGOJINĂ FANE,17,DJ,JUDEȚUL DOLJ,DOLJ,74108,Seaca De Câmp,SEACA DE CÂMP,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,4,7
233,MATEI GHEORGHE,3,AG,JUDEȚUL ARGEȘ,ARGEȘ,18331,Rătești,RĂTEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,3,5
660,TAUS SORIN,8,BV,JUDEȚUL BRAȘOV,BRAȘOV,40955,Feldioara,FELDIOARA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
1371,CÂRJEU VASILE,18,GL,JUDEȚUL GALAȚI,GALAȚI,75953,Corod,COROD,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,1
3114,HÂRȘU COSTICĂ,41,VN,JUDEȚUL VRANCEA,VRANCEA,175224,Bârsești,BÂRSEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
3134,ȚANDĂRĂ NICOLAE,41,VN,JUDEȚUL VRANCEA,VRANCEA,176338,Gura Caliței,GURA CALIȚEI,"29,0000000000",ALIANȚA PENTRU VRANCEA,Al-Vrancea,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,3
762,CHIRCU SANDU,10,BZ,JUDEȚUL BUZĂU,BUZĂU,49439,Scutelnici,SCUTELNICI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,5
679,RUSU ION,8,BV,JUDEȚUL BRAȘOV,BRAȘOV,41925,Sânpetru,SÂNPETRU,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,"31,0000000000",PARTIDUL NAȚIONAL LIBERAL,PNL,2,2
3156,PĂUN VLADIMIR-SEBASTIAN,41,VN,JUDEȚUL VRANCEA,VRANCEA,177405,Răcoasa,RĂCOASA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,6
648,LEANCU COSMIN-IOAN,8,BV,JUDEȚUL BRAȘOV,BRAȘOV,40544,Beclean,BECLEAN,"63,0000000000",UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,"63,0000000000",UNIUNEA NAȚIONALĂ PENTRU PROGRESUL ROMÂNIEI,UNPR,1,1
3113,BĂLESCU STANCU,41,VN,JUDEȚUL VRANCEA,VRANCEA,175206,Bălești,BĂLEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
1313,ȚUCHEL GERHARDT DANIEL,18,GL,JUDEȚUL GALAȚI,GALAȚI,75203,Municipiul Tecuci,TECUCI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
1374,VLAD MIHĂIȚĂ,18,GL,JUDEȚUL GALAȚI,GALAȚI,76139,Cuca,CUCA,"23,0000000000",ALIANȚA PENTRU PROGRES,AP,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,5
1833,PRECUP PAUL MIHAI NICU,25,IF,JUDEȚUL ILFOV,ILFOV,179463,Mogoșoaia,MOGOȘOAIA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
3117,SICHIN ȘTEFAN,41,VN,JUDEȚUL VRANCEA,VRANCEA,175368,Bolotești,BOLOTEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
3123,PÂRLOGEA ȘERBAN,41,VN,JUDEȚUL VRANCEA,VRANCEA,175509,Chiojdeni,CHIOJDENI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
1471,TĂTARU MARIAN,20,GJ,JUDEȚUL GORJ,GORJ,80560,Ionești,IONEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,4
3177,SPĂTARU GEORGEL-VIOREL,41,VN,JUDEȚUL VRANCEA,VRANCEA,178475,Vintileasca,VINTILEASCA,"999,0000000000",CANDIDAT INDEPENDENT,CI,"999,0000000000",CANDIDAT INDEPENDENT,CI,1,3
3158,MACOVEI RĂDUȚĂ,41,VN,JUDEȚUL VRANCEA,VRANCEA,177469,Reghiu,REGHIU,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
1317,CONDRACHE LIVIU,18,GL,JUDEȚUL GALAȚI,GALAȚI,75221,Drăgănești,DRĂGĂNEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
3152,VLAD PETRUȘ,41,VN,JUDEȚUL VRANCEA,VRANCEA,177263,Poiana Cristei,POIANA CRISTEI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,3
1370,PRODAN VASILE,18,GL,JUDEȚUL GALAȚI,GALAȚI,76004,Corni,CORNI,"23,0000000000",ALIANȚA PENTRU PROGRES,AP,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,5
1676,STROE VASILE,23,IL,JUDEȚUL IALOMIȚA,IALOMIȚA,93735,Grivița,GRIVIȚA,"78,0000000000",ALIANȚA PENTRU IALOMIȚA,AP IL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,2,3
555,MAGOPEȚ ROMICĂ,7,BT,JUDEȚUL BOTOȘANI,BOTOȘANI,37823,Ibănești,IBĂNEȘTI,"19,0000000000",MIȘCAREA PENTRU BOTOȘANI,BOTOSANI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,1,2
3079,ANTOHI DOINA,39,VS,JUDEȚUL VASLUI,VASLUI,166315,Tătărăni,TĂTĂRĂNI,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,"15,0000000000",PARTIDUL DEMOCRAT LIBERAL,PDL,3,7
2614,MOROȘAN CONSTANTIN,35,SV,JUDEȚUL SUCEAVA,SUCEAVA,150891,Valea Moldovei,VALEA MOLDOVEI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,3,5
3145,PĂUCĂ ION,41,VN,JUDEȚUL VRANCEA,VRANCEA,176944,Nereju,NEREJU,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
3129,CAZACU IORDACHE,41,VN,JUDEȚUL VRANCEA,VRANCEA,176150,Fitionești,FITIONEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,6
3149,BRATOSIN VASILE,41,VN,JUDEȚUL VRANCEA,VRANCEA,178910,Paulești,PAULEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,4
234,PANĂ MARIN,3,AG,JUDEȚUL ARGEȘ,ARGEȘ,18411,Recea,RECEA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,3,4
3128,DOGARU PETRICĂ,41,VN,JUDEȚUL VRANCEA,VRANCEA,175983,Dumitrești,DUMITREȘTI,"999,0000000000",CANDIDAT INDEPENDENT,CI,"999,0000000000",CANDIDAT INDEPENDENT,CI,1,3
3130,MAGHIARU GHEORGHE,41,VN,JUDEȚUL VRANCEA,VRANCEA,176212,Garoafa,GAROAFA,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,2,5
3133,VATRĂ VASILE,41,VN,JUDEȚUL VRANCEA,VRANCEA,176301,Gugești,GUGEȘTI,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,"62,0000000000",UNIUNEA SOCIAL LIBERALĂ,USL,1,2
