Tip artera,Denumire artera,Numar,Codpostal,Sector,Oficiu distribuire
Strada,Barcarolei,nr. 25-T,032972,3,București 70
Strada,Barcarolei,nr. 26-T,032974,3,București 70
Strada,Industriilor,nr. 55-T,032894,3,București 70
Intrarea,Industriilor,,032902,3,București 70
Strada,Culesului,nr. 1-7,032961,3,București 70
Strada,Culesului,nr. 9-T,032962,3,București 70
Strada,Culesului,nr. 2-18,032963,3,București 70
Strada,Culesului,nr. 20-T,032964,3,București 70
Strada,Barcarolei,nr. 1-23,032971,3,București 70
Strada,Barcarolei,nr. 2-24,032973,3,București 70
Intrarea,Prispei,,032975,3,București 70
Strada,Elbrus,,032976,3,București 70
Strada,Crestei,,032977,3,București 70
Intrarea,Lacul Lala,,032978,3,București 70
Strada,Iosifești,,032981,3,București 70
Drumul,Între Tarlale,,032982,3,București 70
Strada,Peleș,,032983,3,București 70
Strada,Horezu,,032984,3,București 70
Strada,Călan,,032985,3,București 70
Strada,Vișeul de Sus,,032986,3,București 70
Intrarea,Vișeul de Sus,,032987,3,București 70
Strada,Argonului,,032988,3,București 70
Prelungire,Gara Cățelu,,032988,3,București 70
Șoseaua,Gara Cățelu,nr. 1-T,032991,3,București 70
Șoseaua,Gara Cățelu,nr. 96-T,032995,3,București 70
Strada,Cunești,,032996,3,București 70
Strada,Floare Albastră,,032997,3,București 70
Strada,Dadu,,032998,3,București 70
Strada,Munții Mehedinți,,033011,3,București 70
Strada,"Ciubăru Ioan, serg.",,033012,3,București 70
Strada,"Rallet Dimitrie, dr.",,033013,3,București 70
Strada,Rusănești,,033014,3,București 70
Drumul,Sătenilor,,033015,3,București 70
Strada,Vâlsănești,nr. 1-3,032881,3,București 70
Strada,Vâlsănești,nr. 16-36,032884,3,București 70
Strada,Industriilor,nr. 24-26,032896,3,București 70
Strada,Industriilor,nr. 28-32,032897,3,București 70
Strada,Depozitului,nr. 1-61,032911,3,București 70
Strada,Depozitului,nr. 63-T,032912,3,București 70
Strada,Depozitului,nr. 2-60,032913,3,București 70
Strada,Depozitului,nr. 62-T,032914,3,București 70
Strada,Rodnei,nr. 1-51,032915,3,București 70
Strada,Rodnei,nr. 53-T,032916,3,București 70
Strada,Rodnei,nr. 2-30,032917,3,București 70
Strada,Rodnei,nr. 32-T,032918,3,București 70
Strada,"Iancu I. Grigore, sold.",nr. 1-45,032921,3,București 70
Strada,"Iancu I. Grigore, sold.",nr. 47-T,032922,3,București 70
Strada,"Iancu I. Grigore, sold.",nr. 2-50,032923,3,București 70
Strada,"Iancu I. Grigore, sold.",nr. 52-T,032924,3,București 70
Strada,Oriav,,032925,3,București 70
Strada,Frăsinetului,,032926,3,București 70
Strada,"Sița R. Vasile, serg.",,032927,3,București 70
Strada,"Marin Nicolae, sold.",,032928,3,București 70
Strada,Căzănești,,032929,3,București 70
Strada,"Ghețu Anghel, sold.",nr. 10-T,032546,3,București 70
Intrarea,"Ghețu Anghel, sold.",,032547,3,București 70
Strada,Vâlsănești,nr. 38-40,032885,3,București 70
Strada,Industriilor,nr. 34-46,032898,3,București 70
Strada,Sinești,,032931,3,București 70
Strada,"Dumitru Petre, sold.",,032932,3,București 70
Strada,Mălureni,nr. 1-65,032933,3,București 70
Strada,Mălureni,nr. 67-T,032934,3,București 70
Strada,Mălureni,nr. 2-70,032935,3,București 70
Strada,Mălureni,nr. 72-T,032936,3,București 70
Strada,Negostina,nr. 1-51,032941,3,București 70
Strada,Negostina,nr. 53-T,032942,3,București 70
Strada,Negostina,nr. 2-50,032943,3,București 70
Strada,Negostina,nr. 52-T,032944,3,București 70
Strada,Grota Lacurilor,nr. 1-55,032945,3,București 70
Strada,Grota Lacurilor,nr. 57-T,032946,3,București 70
Strada,Grota Lacurilor,nr. 2-50,032947,3,București 70
Strada,Grota Lacurilor,nr. 52-T,032948,3,București 70
Strada,"Pană Gheorghe, erou",,032949,3,București 70
Strada,Everest,,032951,3,București 70
Strada,Rulmentului,,032952,3,București 70
Bulevardul,Pallady Theodor,nr. 2-4,032261,3,București 72
Bulevardul,Pallady Theodor,nr. 6-8,032262,3,București 72
Bulevardul,Pallady Theodor,nr. 10-18,032263,3,București 72
Bulevardul,Pallady Theodor,nr. 20-24,032264,3,București 72
Strada,Patrioților,nr. 1-3,032281,3,București 72
Strada,Patrioților,nr. 5-7,032282,3,București 72
Strada,Patrioților,nr. 9-T,032283,3,București 72
Strada,Patrioților,nr. 2-6,032284,3,București 72
Strada,Patrioților,nr. 8-T,032285,3,București 72
Splaiul,Unirii,nr. 633-T,030140,3,București 72
Strada,Prevederii,nr. 1-3,032291,3,București 72
Strada,Prevederii,nr. 5-9,032292,3,București 72
Strada,Prevederii,nr. 2-4,032301,3,București 72
Strada,Prevederii,nr. 6-18,032302,3,București 72
Aleea,Mădărași,nr. 1-7,032305,3,București 72
Aleea,Mădărași,nr. 9-T,032306,3,București 72
Aleea,Mădărași,nr. 2-T,032307,3,București 72
Strada,"Ștefan Constantin, sold.",nr. 1-T,032308,3,București 72
Strada,"Ștefan Constantin, sold.",nr. 2-T,032309,3,București 72
Strada,Vitioara,nr. 1-T,032311,3,București 72
Strada,Vitioara,nr. 2-T,032312,3,București 72
Intrarea,Literei,,032313,3,București 72
Drumul,Malu Spart,,032314,3,București 72
Drumul,Malu cu Flori,,032315,3,București 72
Strada,Mărului,nr. 1-T,032316,3,București 72
Strada,Mărului,nr. 2-T,032317,3,București 72
Drumul,Malu Roșu,,032318,3,București 72
Drumul,Malu Mierii,,032319,3,București 72
Drumul,Lunca Dochiei,,032362,3,București 72
Strada,Prevederii,nr. 11,032293,3,București 72
Strada,Prevederii,nr. 13,032294,3,București 72
Strada,Prevederii,nr. 20-22,032303,3,București 72
Strada,Trapezului,nr. 1-3,032321,3,București 72
Strada,Trapezului,nr. 5-7,032322,3,București 72
Strada,Trapezului,nr. 9-T,032323,3,București 72
Strada,Trapezului,nr. 2-T,032324,3,București 72
Strada,"Mihale N. Stelian, sold.",nr. 7-13,032372,3,București 72
Strada,"Mihale N. Stelian, sold.",nr. 15-T,032373,3,București 72
Strada,"Mihale N. Stelian, sold.",nr. 8-T,032375,3,București 72
Strada,Pătulului,nr. 1-T,032376,3,București 72
Strada,Pătulului,nr. 2-4,032377,3,București 72
Strada,Pătulului,nr. 6-T,032378,3,București 72
Strada,Miniș,nr. 1-T,032381,3,București 72
Strada,Miniș,nr. 2-6,032382,3,București 72
Strada,Miniș,nr. 8-T,032383,3,București 72
Strada,"Șerban Ghiță, sold.",nr. 1-T,032384,3,București 72
Strada,"Șerban Ghiță, sold.",nr. 2-8,032385,3,București 72
Strada,"Șerban Ghiță, sold.",nr. 10-12,032386,3,București 72
Strada,"Șerban Ghiță, sold.",nr. 14-T,032387,3,București 72
Aleea,Vârful cu Dor,,032388,3,București 72
Strada,"Ionescu D. Petre, plt.",nr. 1-7,032391,3,București 72
Strada,"Ionescu D. Petre, plt.",nr. 9-13,032392,3,București 72
Strada,"Ionescu D. Petre, plt.",nr. 15-T,032393,3,București 72
Strada,"Radu Gheorghe, plt.",nr. 55-T,032403,3,București 72
Strada,"Radu Gheorghe, plt.",nr. 56-T,032405,3,București 72
Strada,Becaței,nr. 61-T,032412,3,București 72
Strada,Armeniș,nr. 1-T,032481,3,București 72
Strada,Armeniș,nr. 2-4,032482,3,București 72
Strada,Armeniș,nr. 6-T,032483,3,București 72
Strada,"Pene Dumitru, serg.",nr. 1-T,032484,3,București 72
Strada,"Pene Dumitru, serg.",nr. 2-T,032485,3,București 72
Strada,Ceairului,nr. 1-3,032486,3,București 72
Strada,Ceairului,nr. 5-T,032487,3,București 72
Strada,Ceairului,nr. 2-T,032488,3,București 72
Strada,"Radu Gheorghe, plt.",nr. 1-3,032401,3,București 72
Strada,"Radu Gheorghe, plt.",nr. 5-53,032402,3,București 72
Strada,"Radu Gheorghe, plt.",nr. 2-54,032404,3,București 72
Strada,Becaței,nr. 1-59,032411,3,București 72
Strada,Becaței,nr. 2-6,032413,3,București 72
Strada,Becaței,nr. 8-T,032414,3,București 72
Strada,Vârfureni,,032415,3,București 72
Bulevardul,1 Decembrie 1918,nr. 66-T,032469,3,București 72
Strada,Codrii Neamțului,nr. 1-11,032431,3,București 72
Strada,Codrii Neamțului,nr. 13-15,032432,3,București 72
Strada,Codrii Neamțului,nr. 17-T,032433,3,București 72
Strada,Codrii Neamțului,nr. 2-T,032434,3,București 72
Aleea,Codrii Neamțului,nr. 1-11,032435,3,București 72
Aleea,Codrii Neamțului,nr. 13-T,032436,3,București 72
Aleea,Codrii Neamțului,nr. 2-T,032437,3,București 72
Strada,"Tudor Ion, sold.",nr. 1-63,032441,3,București 72
Strada,"Tudor Ion, sold.",nr. 2-T,032443,3,București 72
Aleea,"Tudor Ion, sold.",,032444,3,București 72
Strada,Rășinari,nr. 5-T,032472,3,București 72
Strada,Rășinari,nr. 6-T,032474,3,București 72
Aleea,Hogaș Calistrat,,032475,3,București 72
Aleea,Cindrel,,032389,3,București 72
Strada,Postăvarul,nr. 17-T,032423,3,București 72
Strada,Postăvarul,nr. 22-T,032425,3,București 72
Aleea,Ghibu Onisifor,nr. 1-5,032445,3,București 72
Aleea,Ghibu Onisifor,nr. 7-T,032446,3,București 72
Aleea,Ghibu Onisifor,nr. 2-6,032447,3,București 72
Aleea,Ghibu Onisifor,nr. 8-T,032448,3,București 72
Aleea,Leorda,,032449,3,București 72
Strada,Rebreanu Liviu,nr. 32-T,031793,3,București 72
Bulevardul,1 Decembrie 1918,nr. 25-27,032454,3,București 72
Bulevardul,1 Decembrie 1918,nr. 29-33,032455,3,București 72
Aleea,Lăceni,nr. 1-T,032532,3,București 72
Aleea,Lăceni,nr. 2-T,032533,3,București 72
Strada,Brățării,nr. 1-T,032534,3,București 72
Strada,Brățării,nr. 2-T,032535,3,București 72
Aleea,Cioplea,,032536,3,București 72
Strada,Succesului,,032537,3,București 72
Strada,Avuției,,032538,3,București 72
Strada,"Stan Constantin, frt.",,032539,3,București 72
Strada,Tehnicii,,032541,3,București 72
Strada,Dregătorului,,032542,3,București 72
Strada,"Petre Petre, serg.",,032543,3,București 72
Bulevardul,1 Decembrie 1918,nr. 35,032456,3,București 72
Bulevardul,1 Decembrie 1918,nr. 37-41,032457,3,București 72
Bulevardul,1 Decembrie 1918,nr. 43-47,032458,3,București 72
Bulevardul,1 Decembrie 1918,nr. 49-T,032459,3,București 72
Aleea,"B`Arg, pictor",,032489,3,București 72
Strada,Steriadi Jean Alexandru,nr. 9-17,032494,3,București 72
Strada,Steriadi Jean Alexandru,nr. 2-8,032498,3,București 72
Strada,Steriadi Jean Alexandru,nr. 10-14,032499,3,București 72
Strada,Steriadi Jean Alexandru,nr. 16-20,032501,3,București 72
Aleea,Lipănești,nr. 1-T,032506,3,București 72
Aleea,Lipănești,nr. 2-T,032507,3,București 72
Strada,Fetești,nr. 1-T,032553,3,București 72
Strada,Fetești,nr. 4-12,032555,3,București 72
Strada,Fetești,nr. 14-T,032556,3,București 72
Aleea,Fetești,nr. 1-7,032561,3,București 72
Aleea,Fetești,nr. 9-T,032562,3,București 72
Aleea,Fetești,nr. 2-4,032563,3,București 72
Aleea,Fetești,nr. 6-T,032564,3,București 72
Drumul,Gura Făgetului,,032601,3,București 72
Drumul,Gura Crivățului,,032602,3,București 72
Drumul,Gura Putnei,,032603,3,București 72
Drumul,Gura Caliței,,032604,3,București 72
Drumul,Gura Arieșului,,032605,3,București 72
Drumul,Gura Racului,,032606,3,București 72
Drumul,Gura Gârliței,,032607,3,București 72
Drumul,Gura Vlădesei,,032608,3,București 72
Drumul,Gura Solcii,,032609,3,București 72
Drumul,Gura Sărății,,032611,3,București 72
Drumul,Gura Călmățui,,032612,3,București 72
Drumul,Gura Bădicului,,032613,3,București 72
Aleea,Hodoș Iosif,nr. 1-T,032511,3,București 72
Aleea,Hodoș Iosif,nr. 2-T,032512,3,București 72
Strada,Câmpineanca,nr. 1-T,032513,3,București 72
Strada,Câmpineanca,nr. 2-T,032514,3,București 72
Strada,Ciucea,nr. 1-3,032521,3,București 72
Strada,Ciucea,nr. 2-4,032523,3,București 72
Aleea,Ciucea,nr. 1-T,032525,3,București 72
Aleea,Ciucea,nr. 2-T,032526,3,București 72
Strada,"Tudor Ion, sold.",nr. 65-T,032442,3,București 72
Strada,Steriadi Jean Alexandru,nr. 19-25,032495,3,București 72
Strada,Steriadi Jean Alexandru,nr. 27,032496,3,București 72
Strada,Steriadi Jean Alexandru,nr. 29-T,032497,3,București 72
Strada,Steriadi Jean Alexandru,nr. 42-48,032504,3,București 72
Strada,Steriadi Jean Alexandru,nr. 50-T,032505,3,București 72
Aleea,Buhuși,nr. 1-T,032571,3,București 72
Aleea,Buhuși,nr. 2-T,032572,3,București 72
Strada,Gura Ialomiței,nr. 1-5,032591,3,București 72
Strada,Gura Ialomiței,nr. 2-6,032593,3,București 72
Strada,Gura Ialomiței,nr. 8-14,032594,3,București 72
Strada,Gura Ialomiței,nr. 16-T,032595,3,București 72
Strada,Buhuși,nr. 2-4,032567,3,București 72
Aleea,Giurgeni,nr. 1-7,032581,3,București 72
Aleea,Giurgeni,nr. 9-11,032582,3,București 72
Aleea,Giurgeni,nr. 13-T,032583,3,București 72
Aleea,Giurgeni,nr. 2-T,032584,3,București 72
Strada,Babiței,,032585,3,București 72
Strada,"Albu Iosif, col.",,032531,3,București 72
Strada,Buhuși,nr. 1-3,032565,3,București 72
Strada,Buhuși,nr. 5-T,032566,3,București 72
Strada,Buhuși,nr. 6-T,032568,3,București 72
Strada,Poștașului,nr. 1-T,032573,3,București 72
Strada,Poștașului,nr. 2-T,032574,3,București 72
Strada,Valea Sadului,,032575,3,București 72
Strada,"Cuibaru Ioan, serg.",,032576,3,București 72
Strada,"Popescu Alexandru, lt.",,032577,3,București 72
Strada,Crinul de Grădină,,032578,3,București 72
Strada,Vărăști,,032579,3,București 72
Strada,Gura Ialomiței,nr. 7-T,032592,3,București 72
Drumul,Gura Siriului,nr. 1-T,032596,3,București 72
Drumul,Gura Siriului,nr. 2-T,032597,3,București 72
Strada,"Pazon Marin, plt.",nr. 1-T,032325,3,București 72
Strada,"Pazon Marin, plt.",nr. 2-T,032326,3,București 72
Aleea,Ninsorii,,032327,3,București 72
Aleea,Taifunului,,032328,3,București 72
Aleea,Tornadei,,032329,3,București 72
Strada,Valea Buzăului,nr. 1-T,032331,3,București 72
Strada,Valea Buzăului,nr. 2-4,032332,3,București 72
Strada,Valea Buzăului,nr. 6-8,032333,3,București 72
Strada,Valea Buzăului,nr. 10-12,032334,3,București 72
Strada,Valea Buzăului,nr. 14-T,032335,3,București 72
Strada,Burniței,nr. 1-T,032341,3,București 72
Strada,Burniței,nr. 2-T,032342,3,București 72
Strada,"Petrache Florea, serg.",,032343,3,București 72
Bulevardul,Pallady Theodor,nr. 26,032265,3,București 72
Strada,Prevederii,nr. 15,032295,3,București 72
Strada,Prevederii,nr. 17-T,032296,3,București 72
Strada,Prevederii,nr. 24-T,032304,3,București 72
Strada,Mizil,nr. 2-T,032345,3,București 72
Bulevardul,Pallady Theodor,nr. 1-3,032251,3,București 72
Bulevardul,Pallady Theodor,nr. 5,032252,3,București 72
Bulevardul,Pallady Theodor,nr. 7-13,032253,3,București 72
Bulevardul,Pallady Theodor,nr. 15-17,032254,3,București 72
Bulevardul,Pallady Theodor,nr. 19-21,032255,3,București 72
Bulevardul,Pallady Theodor,nr. 23-25,032256,3,București 72
Bulevardul,Pallady Theodor,nr. 27-37,032257,3,București 72
Bulevardul,Pallady Theodor,nr. 39-T,032258,3,București 72
Strada,Ozana,nr. 1-T,032491,3,București 72
Strada,Ozana,nr. 2-T,032492,3,București 72
Strada,Steriadi Jean Alexandru,nr. 1-7,032493,3,București 72
Aleea,Perișoru,nr. 1-T,032551,3,București 72
Aleea,Perișoru,nr. 2-T,032552,3,București 72
Strada,Fetești,nr. 2,032554,3,București 72
Strada,Brauner Victor,,032621,3,București 72
Strada,Balta Albina,,032622,3,București 72
Drumul,Balta Arin,,032623,3,București 72
Drumul,Balta Doamnei,,032624,3,București 72
Drumul,Balta Plopului,,032625,3,București 72
Strada,Vlăhița,nr. 1-T,032271,3,București 72
Strada,Vlăhița,nr. 2-T,032272,3,București 72
Aleea,Vlăhița,,032273,3,București 72
Aleea,Prevederii,,032274,3,București 72
Strada,Zemeș,,032275,3,București 72
Strada,"Mihale N. Stelian, sold.",nr. 1-5,032371,3,București 72
Strada,"Mihale N. Stelian, sold.",nr. 2-6,032374,3,București 72
Strada,"Ionescu D. Petre, plt.",nr. 2-4,032394,3,București 72
Strada,"Ionescu D. Petre, plt.",nr. 6-8,032395,3,București 72
Strada,"Ionescu D. Petre, plt.",nr. 10-T,032396,3,București 72
Bulevardul,1 Decembrie 1918,nr. 54-64,032468,3,București 72
Strada,Rebreanu Liviu,nr. 39-T,031782,3,București 72
Bulevardul,1 Decembrie 1918,nr. 7-15,032452,3,București 72
Bulevardul,1 Decembrie 1918,nr. 17-23,032453,3,București 72
Bulevardul,1 Decembrie 1918,nr. 36-40,032466,3,București 72
Bulevardul,1 Decembrie 1918,nr. 42-52,032467,3,București 72
Strada,Rășinari,nr. 1-3,032471,3,București 72
Strada,Rășinari,nr. 2-4,032473,3,București 72
Strada,Steriadi Jean Alexandru,nr. 22-28,032502,3,București 72
Strada,Steriadi Jean Alexandru,nr. 30-40,032503,3,București 72
Strada,Ciucea,nr. 5-T,032522,3,București 72
Strada,Ciucea,nr. 6-T,032524,3,București 72
Bulevardul,Pallady Theodor,nr. 28-100,032266,3,București 72
Bulevardul,Pallady Theodor,nr. 102-T,032267,3,București 72
Strada,Gura Vadului,nr. 1,032336,3,București 72
Strada,Gura Vadului,nr. 3-T,032337,3,București 72
Strada,Gura Vadului,nr. 2,032338,3,București 72
Strada,Gura Vadului,nr. 4-T,032339,3,București 72
Strada,Mizil,nr. 1-T,032344,3,București 72
Aleea,Mizil,nr. 1-T,032346,3,București 72
Aleea,Mizil,nr. 2-T,032347,3,București 72
Strada,Lemnișorului,nr. 1-T,032348,3,București 72
Strada,Lemnișorului,nr. 2-T,032349,3,București 72
Drumul,Lunca Jariștei,,032351,3,București 72
Drumul,Lunca Sătească,,032352,3,București 72
Drumul,Lunca Ozunului,,032353,3,București 72
Drumul,Lunca Târnavei,,032354,3,București 72
Drumul,Lunca Priporului,,032355,3,București 72
Drumul,Lunca Ilvei,,032356,3,București 72
Drumul,Lunca Prutului,,032357,3,București 72
Drumul,Lunca Bisericii,,032358,3,București 72
Drumul,Lunca Veche,,032359,3,București 72
Drumul,Lunca Cetății,,032361,3,București 72
Drumul,Lunca Mărcușului,,032363,3,București 72
Strada,Papahagi Pericle,,032364,3,București 72
Drumul,Lunca Corbului,,032365,3,București 72
Drumul,Lunca Mare,,032366,3,București 72
Drumul,Lunca Rateș,,032367,3,București 72
Strada,Teclu Nicolae,,032368,3,București 72
Drumul,Lunca Vișagului,,032369,3,București 72
Șoseaua,Mihai Bravu,nr. 198-202,030315,3,București 77
Șoseaua,Mihai Bravu,nr. 204-274,030316,3,București 77
Șoseaua,Mihai Bravu,nr. 276-286,030317,3,București 77
Șoseaua,Mihai Bravu,nr. 288-290,030318,3,București 77
Șoseaua,Mihai Bravu,nr. 292-294,030319,3,București 77
Șoseaua,Mihai Bravu,nr. 296-300,030321,3,București 77
Șoseaua,Mihai Bravu,nr. 302-306,030322,3,București 77
Șoseaua,Mihai Bravu,nr. 308-372,030323,3,București 77
Strada,Țiglina,,031561,3,București 77
Strada,Bădescu Mircea,,031563,3,București 77
Strada,Apostol Mărgărit,nr. 1-T,031564,3,București 77
Strada,Apostol Mărgărit,nr. 2-T,031565,3,București 77
Strada,Horia Ursu Nicolae,,031566,3,București 77
Intrarea,Antilopei,,031571,3,București 77
Strada,Blaj,,031573,3,București 77
Strada,Cloșca,,031574,3,București 77
Strada,Crișan Gheorghe,,031575,3,București 77
Intrarea,Voroneț,,030873,3,București 77
Bulevardul,Decebal,nr. 10-14,030967,3,București 77
Bulevardul,Decebal,nr. 16-18,030968,3,București 77
Bulevardul,Decebal,nr. 20-24,030969,3,București 77
Bulevardul,Decebal,nr. 26-T,030971,3,București 77
Strada,Levănțica,nr. 51-T,031402,3,București 77
Strada,Levănțica,nr. 64-T,031404,3,București 77
Strada,Cerceluș,nr. 49-T,031406,3,București 77
Strada,Cerceluș,nr. 50-T,031408,3,București 77
Strada,Dristorului,nr. 1-5,031531,3,București 77
Strada,Dristorului,nr. 7-73,031532,3,București 77
Strada,Dristorului,nr. 75-85,031533,3,București 77
Strada,Voroneț,nr. 1-5,031551,3,București 77
Strada,Voroneț,nr. 7-T,031552,3,București 77
Strada,Voroneț,nr. 2-12,031553,3,București 77
Strada,Voroneț,nr. 14-T,031554,3,București 77
Strada,Diligenței,,031555,3,București 77
Intrarea,Amazoanei,,031556,3,București 77
Strada,Nicolae Tudor,,031562,3,București 77
Intrarea,Arenei,,031572,3,București 77
Calea,Dudești,nr. 141-T,031084,3,București 77
Strada,Levănțica,nr. 1-49,031401,3,București 77
Strada,Levănțica,nr. 2-62,031403,3,București 77
Strada,Cerceluș,nr. 1-47,031405,3,București 77
Strada,Cerceluș,nr. 2-48,031407,3,București 77
Strada,Hârșova,,031409,3,București 77
Strada,Cogâlnic,,031411,3,București 77
Strada,"Botea Aurel, lt. av.",nr. 1-3,031412,3,București 77
Strada,"Botea Aurel, lt. av.",nr. 5-T,031413,3,București 77
Strada,"Botea Aurel, lt. av.",nr. 2-4,031414,3,București 77
Strada,"Botea Aurel, lt. av.",nr. 6-T,031415,3,București 77
Strada,Cosițelor,,031416,3,București 77
Strada,Pascal Aristide,nr. 43-T,031444,3,București 77
Strada,Pascal Aristide,nr. 44-T,031446,3,București 77
