"Judet","Localitate","Tip artera","Denumire artera","Numar/Bloc","Codpostal"
"Constanța","Constanța","Strada","Dezrobirii","nr. 107-121, 123A-129","900280"
"Constanța","Constanța","Strada","Rândunelelor","","900280"
"Constanța","Constanța","Strada","Roată Ion","","900280"
"Constanța","Constanța","Strada","Caragiale Ion Luca","nr. 45B-47; 2B-14","900284"
"Constanța","Constanța","Aleea","Berzei","nr. 1-T; 2-2B, 6-T","900285"
"Constanța","Constanța","Aleea","Topolog","nr. 12A, 14","900286"
"Constanța","Constanța","Strada","Corbului","nr. 3-T; 2-T","900287"
"Constanța","Constanța","Strada","Eliberării","nr. 1-5, 17-23; 18","900292"
"Constanța","Constanța","Strada","Prieteniei","bl. G/1","900292"
"Constanța","Constanța","Strada","Cutezătorilor","nr. 1-T; 2-6","900293"
"Constanța","Constanța","Strada","Prieteniei","nr. 1-T","900293"
"Constanța","Constanța","Aleea","Solidarității","nr. 5A-15; 6-T","900294"
"Constanța","Constanța","Strada","Dezrobirii","nr. 131","900295"
"Constanța","Constanța","Strada","Dreptății","nr. 5-T; 30-T","900295"
"Constanța","Constanța","Strada","Eliberării","nr. 5A-15; 2-16","900299"
"Constanța","Constanța","Strada","Marinescu Dumitru","nr. 13-T","900300"
"Constanța","Constanța","Strada","Dreptății","nr. 1-3; 2-28","900301"
"Constanța","Constanța","Aleea","Solidarității","nr. 1-5; 2-4","900302"
"Constanța","Constanța","Strada","Prieteniei","nr. 2-T","900303"
"Constanța","Constanța","Strada","Abrud","","900308"
"Constanța","Constanța","Intrarea","Ghiculescu Ion, slt.","","900308"
"Constanța","Constanța","Strada","Oltului","","900308"
"Constanța","Constanța","Strada","Sassu Gheorghe, slt.","","900308"
"Constanța","Constanța","Strada","Sasu Dumitru","","900308"
"Constanța","Constanța","Strada","Sasu Vasile","","900308"
"Constanța","Constanța","Strada","Crișului","nr. 1-T; 4-T","900309"
"Constanța","Constanța","Strada","Dâmboviței","","900309"
"Constanța","Constanța","Fundătura","Ialomița","","900309"
"Constanța","Constanța","Strada","Ialomița","","900309"
"Constanța","Constanța","Aleea","Trotușului","","900309"
"Constanța","Constanța","Aleea","Arieș","","900310"
"Constanța","Constanța","Aleea","Bistriței","","900310"
"Constanța","Constanța","Aleea","Neajlov","","900310"
"Constanța","Constanța","Strada","Prutului","","900310"
"Constanța","Constanța","Aleea","Târnavei","","900310"
"Constanța","Constanța","Aleea","Teliței","","900310"
"Constanța","Constanța","Aleea","Tismana","","900310"
"Constanța","Constanța","Aleea","Bahluiul","","900311"
"Constanța","Constanța","Fundătura","Sassu Gheorghe, slt.","","900311"
"Constanța","Constanța","Intrarea","Sassu Gheorghe, slt.","","900311"
"Constanța","Constanța","Strada","Someșului","","900311"
"Constanța","Constanța","Strada","Mihu Copilu","","900317"
"Constanța","Constanța","Strada","Moților","","900317"
"Constanța","Constanța","Strada","Munții Carpați","","900317"
"Constanța","Constanța","Strada","Munții Dobrogei","","900317"
"Constanța","Constanța","Strada","Munții Tatra","","900317"
"Constanța","Constanța","Strada","Mureșului","","900317"
"Constanța","Constanța","Strada","Teodoreanu Nicolae, prof.","","900317"
"Constanța","Constanța","Strada","Vifor Haiducul","","900317"
"Constanța","Constanța","Strada","Matei Milo","","900318"
"Constanța","Constanța","Strada","Mănoiu Petre, lt.","","900318"
"Constanța","Constanța","Strada","Neculuță Teodor","","900318"
"Constanța","Constanța","Strada","Bicaz","","900319"
"Constanța","Constanța","Strada","Mircești","","900319"
"Constanța","Constanța","Strada","Russo Alecu","","900319"
"Constanța","Constanța","Strada","Stâncă Ștefan, dr.","","900319"
"Constanța","Constanța","Strada","Bradului","","900320"
"Constanța","Constanța","Intrarea","Gării","","900320"
"Constanța","Constanța","Strada","Palas","","900320"
"Constanța","Constanța","Strada","Vidu Ion","","900320"
"Constanța","Constanța","Strada","Alexandrescu Grigore","","900326"
"Constanța","Constanța","Bulevardul","Brătianu Constantin Ion","nr. 101-111; 164-182","900326"
"Constanța","Constanța","Strada","Coșbuc George","","900326"
"Constanța","Constanța","Strada","Odobescu Alexandru","","900326"
"Constanța","Constanța","Strada","Vlahuță Alexandru","","900326"
"Constanța","Constanța","Strada","Alba Iulia","nr. 5B-T; 18A-T","900327"
"Constanța","Constanța","Strada","Cuza Elena","","900327"
"Constanța","Constanța","Strada","Peneș Curcanul","nr. 33-T; 30-T","900327"
"Constanța","Constanța","Strada","Văcărescu Enăchiță","nr. 15-T; 28-T","900327"
"Constanța","Constanța","Strada","Aldea Sandu","","900328"
"Constanța","Constanța","Strada","Filimon Nicolae","nr. 17-97","900328"
"Constanța","Constanța","Intrarea","Nordului","","900328"
"Constanța","Constanța","Strada","Răzvan Vodă","nr. 5-T; 8-T","900328"
"Constanța","Constanța","Strada","Verde","nr. 17-T; 8-T","900328"
"Constanța","Constanța","Strada","Banu Mărăcine","","900329"
"Constanța","Constanța","Strada","Conta Vasile","","900329"
"Constanța","Constanța","Strada","Crișului","nr. 2","900329"
"Constanța","Constanța","Strada","Dosoftei","","900329"
"Constanța","Constanța","Strada","Valului","","900329"
"Constanța","Constanța","Intrarea","Verde","","900329"
"Constanța","Constanța","Strada","Interioară 3","","900330"
"Constanța","Constanța","Strada","Interioară 4","","900330"
"Constanța","Constanța","Strada","Mitropolit Dosoftei","","900330"
"Constanța","Constanța","Strada","Rădulescu Ion Heliade","nr. 31-T; 30-T","900330"
"Constanța","Constanța","Bulevardul","Vlaicu Aurel","nr. 127-131, 135-177, 659A; 132-186","900330"
"Constanța","Constanța","Bulevardul","Brătianu Constantin Ion","nr. 113-135; 186A-230","900307"
"Constanța","Constanța","Strada","Freamătului","","900307"
"Constanța","Constanța","Intrarea","Retezat","","900307"
"Constanța","Constanța","Intrarea","Valului","","900307"
"Constanța","Constanța","Strada","Văcărescu Enăchiță","nr. 1-13; 2-26","900307"
"Constanța","Constanța","Strada","Verde","nr. 1-15; 2-6","900307"
"Constanța","Constanța","Bulevardul","Brătianu Constantin Ion","nr. 137-T; 232-T","900316"
"Constanța","Constanța","Stația","C.F.R.","nr. 1, 2, Cabina 3, 6","900316"
"Constanța","Constanța","Strada","Remizei","","900316"
"Constanța","Constanța","Strada","Savu Timariu, prof.","","900316"
"Constanța","Constanța","Strada","Justiției","","900266"
"Constanța","Constanța","Strada","Burada Theodor","nr. 1-T","900271"
"Constanța","Constanța","Strada","Egalității","","900271"
"Constanța","Constanța","Bulevardul","Ferdinand","nr. 118-T","900271"
"Constanța","Constanța","Intrarea","Labirint","","900271"
"Constanța","Constanța","Strada","Labirint","nr. 33-T; 22-T","900271"
"Constanța","Constanța","Intrarea","Apusului","","900272"
"Constanța","Constanța","Strada","Bărăgan","nr. 9-T; 2-8","900272"
"Constanța","Constanța","Intrarea","Chiose Sandu, slt.","","900272"
"Constanța","Constanța","Strada","Haneș Gheorghe, lt.","","900272"
"Constanța","Constanța","Strada","Rusovici Gheorghe","","900272"
"Constanța","Constanța","Strada","Budac Titus, slt.","","900273"
"Constanța","Constanța","Strada","Cibinului","nr. 11-T; 12-18","900273"
"Constanța","Constanța","Strada","Corbului","nr. 1","900273"
"Constanța","Constanța","Strada","Piața Victoriei","","900273"
"Constanța","Constanța","Strada","Soveja","nr. 77-T","900337"
"Constanța","Constanța","Strada","Biruinței","nr. 21-61","900338"
"Constanța","Constanța","Strada","Crinului","nr. 31-71; 24-64","900338"
"Constanța","Constanța","Strada","Mureșanu Andrei","nr. 23-65; 18A-60","900338"
"Constanța","Constanța","Strada","Dorului","nr. 35-79A; 34-78","900339"
"Constanța","Constanța","Strada","Frunzelor","nr. 43-91; 46-94","900339"
"Constanța","Constanța","Strada","Izvor","nr. 27-45; 26-46","900339"
"Constanța","Constanța","Strada","Răzoare","nr. 33C-61, 63A; 32B-76","900340"
"Constanța","Constanța","Strada","Steagului","nr. 24-50","900340"
"Constanța","Constanța","Strada","Trandafirului","nr. 29-T","900340"
"Constanța","Constanța","Strada","Aluniș","","900341"
"Constanța","Constanța","Strada","Cireși","","900341"
"Constanța","Constanța","Strada","Merișor","nr. 39-67; 42-68","900341"
"Constanța","Constanța","Strada","Delavrancea Barbu Ștefănescu","nr. 33-49; 42-T","900346"
"Constanța","Constanța","Strada","Câmpului","","900347"
"Constanța","Constanța","Strada","Delfinului","nr. 1-15; 2","900347"
"Constanța","Constanța","Strada","Grănicerului","nr. 9 bis-T; 32-T","900347"
"Constanța","Constanța","Strada","Biruinței","nr. 1-19","900348"
"Constanța","Constanța","Strada","Crinului","nr. 1-29; 2-22","900348"
"Constanța","Constanța","Strada","Mureșanu Andrei","nr. 1-21; 2-18","900348"
"Constanța","Constanța","Strada","Dorului","nr. 1-33; 2-32","900349"
"Constanța","Constanța","Strada","Frunzelor","nr. 1-41; 2-44","900349"
"Constanța","Constanța","Strada","Răzoare","nr. 1-33B; 2-32","900349"
"Constanța","Constanța","Strada","Merișor","nr. 1-37; 2-40","900350"
"Constanța","Constanța","Strada","Portiței","nr. 5-T; 4-T","900350"
"Constanța","Constanța","Strada","Trandafirului","nr. 26-T","900350"
"Constanța","Constanța","Strada","Dafinului","","900384"
"Constanța","Constanța","Strada","Soveja","nr. 67-75","900345"
"Constanța","Constanța","Strada","Soveja","nr. 102-108","900354"
"Constanța","Constanța","Strada","Dionisie cel Mic","nr. 49-53; 52-62, 64","900355"
"Constanța","Constanța","Strada","Brâncuși Constantin","nr. 1-55; 2-56","900363"
"Constanța","Constanța","Strada","Dionisie cel Mic","nr. 1-47; 2-50","900363"
"Constanța","Constanța","Strada","Negrea Marțian","","900363"
"Constanța","Constanța","Aleea","Vânători","","900363"
"Constanța","Constanța","Aleea","Cerbului","","900364"
"Constanța","Constanța","Strada","Orizontului","nr. 1-27; 2-28","900364"
"Constanța","Constanța","Strada","Racoviță Emil","","900364"
"Constanța","Constanța","Aleea","Saturn","","900364"
"Constanța","Constanța","Strada","Izvor","nr. 47-T; 48-T","900365"
"Constanța","Constanța","Strada","Steagului","nr. 51-T; 52-T","900365"
"Constanța","Constanța","Strada","Cergău Titus","","900371"
"Constanța","Constanța","Strada","Constantinescu Paul","","900371"
"Constanța","Constanța","Strada","Darclée Haricleea","","900371"
"Constanța","Constanța","Strada","Dima Gheorghe","","900371"
"Constanța","Constanța","Strada","Fulgerului","nr. 39-T; 34-T","900371"
"Constanța","Constanța","Strada","Merișor","nr. 67A-111C; 70-114","900371"
"Constanța","Constanța","Aleea","Voicu Ion","","900371"
"Constanța","Constanța","Strada","Voicu Ion","","900371"
"Constanța","Constanța","Strada","Biruinței","nr. 63-123; 2-130","900373"
"Constanța","Constanța","Strada","Mureșanu Andrei","nr. 65A-T; 62-T","900373"
"Constanța","Constanța","Strada","Crinului","nr. 73-T; 66-T","900374"
"Constanța","Constanța","Strada","Dorului","nr. 81-T; 80-T","900374"
"Constanța","Constanța","Strada","Frunzelor","nr. 93-149; 96-154A","900375"
"Constanța","Constanța","Strada","Răzoare","nr. 63, 63B-T; 78-T","900375"
"Constanța","Constanța","Strada","Baba Novac","nr. 29-57; 26-48","900376"
"Constanța","Constanța","Strada","Steagului","nr. 25-49E","900376"
"Constanța","Constanța","Strada","Dezrobirii","nr. 16-78","900362"
"Constanța","Constanța","Strada","Soveja","nr. 110-T","900362"
"Constanța","Constanța","Strada","Baba Novac","nr. 59-T; 50-T","900366"
"Constanța","Constanța","Strada","Bucuriei","","900372"
"Constanța","Constanța","Strada","Dezrobirii","nr. 1-105; 2-14","900372"
"Constanța","Constanța","Strada","Florilor","","900372"
"Constanța","Constanța","Aleea","Colindelor","","900378"
"Constanța","Constanța","Strada","Damaschin Ioan","","900378"
"Constanța","Constanța","Strada","Ivanovici Iosif","","900378"
"Constanța","Constanța","Strada","Jora Mihail","","900378"
"Constanța","Constanța","Aleea","Sava Iosif","","900378"
"Constanța","Constanța","Strada","Bogza Alexandru","","900379"
"Constanța","Constanța","Strada","Clopoțeilor","","900379"
"Constanța","Constanța","Strada","Drăgoi Sabin","","900379"
"Constanța","Constanța","Strada","Kiriac Dumitru","","900379"
"Constanța","Constanța","Strada","Lipatti Dinu","","900379"
"Constanța","Constanța","Aleea","Madrigalului","","900379"
"Constanța","Constanța","Strada","Operei","","900379"
"Constanța","Constanța","Strada","Onciu Dimitrie","","900380"
"Constanța","Constanța","Bulevardul","Vlaicu Aurel","nr.179 - 203; 188-248","900380"
"Constanța","Constanța","Strada","Brâncuși Constantin","nr. 57-T; 58-T","900356"
"Constanța","Constanța","Strada","Delavrancea Barbu Ștefănescu","nr. 51-T","900356"
"Constanța","Constanța","Strada","Aviatorilor","","900357"
"Constanța","Constanța","Strada","Bogdan Vasile, slt.","nr. 67-T; 50-T","900357"
"Constanța","Constanța","Strada","Bujoreni","","900357"
"Constanța","Constanța","Strada","Carei","","900357"
"Constanța","Constanța","Strada","Cotmeanca","","900357"
"Constanța","Constanța","Strada","Orizontului","nr. 29-T; 30-T","900357"
"Constanța","Constanța","Strada","Semănătorului","nr. 47-T","900357"
"Constanța","Constanța","Aleea","Venus","","900357"
"Constanța","Constanța","Strada","Vidin","","900357"
"Constanța","Constanța","Strada","Voineasa","","900357"
"Constanța","Constanța","Aleea","Alexandridi Alexandru","","900367"
"Constanța","Constanța","Strada","Arnota","","900367"
"Constanța","Constanța","Intrarea","Bogdan Vasile, slt.","","900367"
"Constanța","Constanța","Strada","Bogdan Vasile, slt.","nr. 1-65; 2-48","900367"
"Constanța","Constanța","Strada","Breaza","","900367"
"Constanța","Constanța","Strada","Cernica","","900367"
"Constanța","Constanța","Strada","Cozia","","900367"
"Constanța","Constanța","Strada","Govora","","900367"
"Constanța","Constanța","Strada","Grigorescu Horia","","900367"
"Constanța","Constanța","Strada","Muscel","","900367"
"Constanța","Constanța","Strada","Otopeni","","900367"
"Constanța","Constanța","Strada","Parcela 701","","900367"
"Constanța","Constanța","Strada","Parcela 711","","900367"
"Constanța","Constanța","Strada","Prislop","","900367"
"Constanța","Constanța","Strada","Șteflea Alexandru","","900367"
"Constanța","Constanța","Strada","Topoloveni","","900367"
"Constanța","Constanța","Strada","Xenopol A. D., aviator","","900367"
"Constanța","Constanța","Aleea","Arțarului","","900377"
"Constanța","Constanța","Strada","Crasna","","900377"
"Constanța","Constanța","Aleea","Drăgaica","","900377"
"Constanța","Constanța","Aleea","Lămâiței","","900377"
"Constanța","Constanța","Aleea","Morilor","","900377"
"Constanța","Constanța","Aleea","Pitarului","","900377"
"Constanța","Constanța","Strada","Posada","","900377"
"Constanța","Constanța","Strada","Putna","","900377"
"Constanța","Constanța","Aleea","Sânzienelor","","900377"
"Constanța","Constanța","Strada","Scheia","","900377"
"Constanța","Constanța","Strada","Teleajen","","900377"
"Constanța","Constanța","Aleea","Vâscului","","900377"
"Constanța","Constanța","Strada","Voievozilor","","900377"
"Constanța","Constanța","Aleea","Vrâncioaiei","","900377"
"Constanța","Constanța","Strada","Babeș Victor, dr.","nr. 1-11; 2-18","900109"
"Constanța","Constanța","Strada","Iederii","","900109"
"Constanța","Constanța","Strada","Muzicescu Gavril","nr. 1-19; 2-34","900109"
"Constanța","Constanța","Strada","Plopilor","","900109"
"Constanța","Constanța","Strada","Furtună Cosmin, slt.","","900110"
"Constanța","Constanța","Strada","Ipătescu Ana","nr. 1-47; 2-44","900110"
"Constanța","Constanța","Strada","Nehoiului","nr. 1-49; 2-T","900110"
"Constanța","Constanța","Strada","Slavici Ion","nr. 1-27; 2-30","900110"
"Constanța","Constanța","Bulevardul","1 Mai","nr. 39-89; 70-126","900111"
"Constanța","Constanța","Șoseaua","Mangaliei","nr. 89-175; 74-82","900111"
"Constanța","Constanța","Strada","Timonei","nr. 1-T; 6-T","900111"
"Constanța","Constanța","Șoseaua","Mangaliei","nr. 69-87; 72","900116"
"Constanța","Constanța","Aleea","Romaniței","nr. 1-T; 2","900116"
"Constanța","Constanța","Aleea","Stânjeneilor","nr. 1","900116"
"Constanța","Constanța","Bulevardul","1 Mai","nr. 31-37; 62-68","900117"
"Constanța","Constanța","Strada","Caraiman","nr. 3-T; 2-T","900117"
"Constanța","Constanța","Aleea","Ivireanu Antim","","900117"
"Constanța","Constanța","Strada","Dunării","","900118"
"Constanța","Constanța","Strada","Timonei","nr. 2-4","900118"
"Constanța","Constanța","Strada","Aurora","","900119"
"Constanța","Constanța","Strada","Frigului","nr. 1-11; 4-T","900119"
"Constanța","Constanța","Strada","Frigului","nr. 13-T; 2","900122"
"Constanța","Constanța","Șoseaua","Mangaliei","nr. 65-67","900122"
"Constanța","Constanța","Bulevardul","1 Mai","nr. 1-29, 31A; 4-60","900123"
"Constanța","Constanța","Fundătura","1 Mai","","900123"
"Constanța","Constanța","Aleea","Scafandrilor","","900123"
"Constanța","Constanța","Intrarea","Stației Petrol","","900124"
"Constanța","Constanța","Strada","Școlii","","900124"
