"Tip artera","Denumire artera","Numar","Codpostal","Sector","Oficiu distribuire"
"Bulevard","Chișinău","nr. 22-24","022157","2","București 49"
"Bulevard","Chișinău","nr. 26-T","022158","2","București 49"
"Alee","Socului","","022159","2","București 49"
"Stradă","Tina M. Petre, sold.","nr. 1-T","030403","3","București 49"
"Stradă","Tina M. Petre, sold.","nr. 2-T","030404","3","București 49"
"Stradă","Tattarescu Gheorghe, pictor","nr. 3-T","030412","3","București 49"
"Stradă","Tattarescu Gheorghe, pictor","nr. 6-T","030414","3","București 49"
"Stradă","Brâncuși Constantin, sculptor","nr. 1","030421","3","București 49"
"Stradă","Ghergheleasa Petre, sold.","","030429","3","București 49"
"Stradă","Sebe T. Niculae, sold.","nr. 1-T","030405","3","București 49"
"Stradă","Sebe T. Niculae, sold.","nr. 2-T","030406","3","București 49"
"Bulevard","Basarabia","nr. 47-51","022104","2","București 49"
"Bulevard","Basarabia","nr. 53-55","022105","2","București 49"
"Stradă","Cernăuți","nr. 1-5","022181","2","București 49"
"Stradă","Cernăuți","nr. 7-9","022182","2","București 49"
"Stradă","Cernăuți","nr. 11-T","022183","2","București 49"
"Stradă","Cernăuți","nr. 2-44","022184","2","București 49"
"Stradă","Cernăuți","nr. 46-T","022185","2","București 49"
"Stradă","Șerbănică Vasile","","022186","2","București 49"
"Intrare","Bădeni","nr. 1-3","030471","3","București 49"
"Intrare","Bădeni","nr. 8-10","030475","3","București 49"
"Intrare","Bârsei","nr. 1-T","030481","3","București 49"
"Intrare","Bârsei","nr. 8-T","030484","3","București 49"
"Stradă","Pătrășcanu Lucrețiu","nr. 1","030501","3","București 49"
"Stradă","Pătrășcanu Lucrețiu","nr. 3","030502","3","București 49"
"Stradă","Pătrășcanu Lucrețiu","nr. 5-7","030503","3","București 49"
"Intrare","Bădeni","nr. 2-4","030473","3","București 49"
"Intrare","Bădeni","nr. 6","030474","3","București 49"
"Intrare","Bârsei","nr. 2","030482","3","București 49"
"Intrare","Bârsei","nr. 4-6","030483","3","București 49"
"Intrare","Muncii","nr. 1-T","030491","3","București 49"
"Intrare","Muncii","nr. 2-T","030492","3","București 49"
"Intrare","Salbei","","030493","3","București 49"
"Intrare","Titan","","030494","3","București 49"
"Alee","Plenița","","030495","3","București 49"
"Stradă","Pătrășcanu Lucrețiu","nr. 9-11","030504","3","București 49"
"Stradă","Pătrășcanu Lucrețiu","nr. 13","030505","3","București 49"
"Stradă","Pătrășcanu Lucrețiu","nr. 15-T","030506","3","București 49"
"Bulevard","Grigorescu Nicolae, pictor","nr. 1-5","030431","3","București 49"
"Bulevard","Grigorescu Nicolae, pictor","nr. 7-11","030432","3","București 49"
"Bulevard","Grigorescu Nicolae, pictor","nr. 13-17","030433","3","București 49"
"Bulevard","Grigorescu Nicolae, pictor","nr. 19","030434","3","București 49"
"Bulevard","Grigorescu Nicolae, pictor","nr. 2-4","030451","3","București 49"
"Bulevard","Grigorescu Nicolae, pictor","nr. 6-14","030452","3","București 49"
"Stradă","Războieni","","030456","3","București 49"
"Alee","Budacu","nr. 1-T","030461","3","București 49"
"Alee","Budacu","nr. 2-T","030462","3","București 49"
"Alee","Buchetului","","030463","3","București 49"
"Alee","Sibiana","","030464","3","București 49"
"Stradă","Brâncuși Constantin, sculptor","nr. 15-21","030425","3","București 49"
"Stradă","Brâncuși Constantin, sculptor","nr. 23-T","030426","3","București 49"
"Intrare","Horbotei","nr. 1-T","030465","3","București 49"
"Intrare","Horbotei","nr. 2","030466","3","București 49"
"Intrare","Horbotei","nr. 4-T","030467","3","București 49"
"Intrare","Bădeni","nr. 5-T","030472","3","București 49"
"Intrare","Bădeni","nr. 12-T","030476","3","București 49"
"Intrare","Sectorului","","030353","3","București 49"
"Intrare","Patinoarului","nr. 1-13","030354","3","București 49"
"Intrare","Patinoarului","nr. 15-T","030355","3","București 49"
"Intrare","Patinoarului","nr. 2-38","030356","3","București 49"
"Intrare","Patinoarului","nr. 40-T","030357","3","București 49"
"Stradă","Câmpia Libertății","nr. 1-7","030361","3","București 49"
"Stradă","Câmpia Libertății","nr. 9-25","030362","3","București 49"
"Stradă","Câmpia Libertății","nr. 2-4","030371","3","București 49"
"Stradă","Câmpia Libertății","nr. 6-34","030372","3","București 49"
"Piață","Hurmuzachi Eudoxiu","","022101","2","București 49"
"Intrare","Tudorache Gheorghe","","030358","3","București 49"
"Bulevard","Basarabia","nr. 1-21","022102","2","București 49"
"Bulevard","Basarabia","nr. 23-45","022103","2","București 49"
"Bulevard","Basarabia","nr. 2-28","022113","2","București 49"
"Bulevard","Basarabia","nr. 30-42","022114","2","București 49"
"Bulevard","Basarabia","nr. 44-56","022115","2","București 49"
"Bulevard","Basarabia","nr. 58-64","022116","2","București 49"
"Bulevard","Basarabia","nr. 66-68","022117","2","București 49"
"Bulevard","Basarabia","nr. 70-78","022118","2","București 49"
"Bulevard","Basarabia","nr. 80-88","022119","2","București 49"
"Stradă","Bucovina","nr. 1-3","030391","3","București 49"
"Stradă","Bucovina","nr. 5-T","030392","3","București 49"
"Stradă","Bucovina","nr. 2-T","030393","3","București 49"
"Stradă","Copăceni","nr. 1-7","030394","3","București 49"
"Stradă","Copăceni","nr. 9-T","030395","3","București 49"
"Stradă","Copăceni","nr. 2-T","030396","3","București 49"
"Stradă","Murgeni","nr. 2-T","030398","3","București 49"
"Stradă","Murgeni","nr. 1-T","030397","3","București 49"
"Stradă","Trilului","nr. 1-T","030401","3","București 49"
"Stradă","Trilului","nr. 2-T","030402","3","București 49"
"Stradă","Brâncuși Constantin, sculptor","nr. 3-5","030422","3","București 49"
"Stradă","Brâncuși Constantin, sculptor","nr. 7-9","030423","3","București 49"
"Stradă","Brâncuși Constantin, sculptor","nr. 11-13","030424","3","București 49"
"Stradă","Deleanu Drăgușin","nr. 1-T","023411","2","București 71"
"Stradă","Deleanu Drăgușin","nr. 2-T","023412","2","București 71"
"Stradă","Coifului","","023413","2","București 71"
"Stradă","Gârbov","","023414","2","București 71"
"Stradă","Ciorchinilor","","023415","2","București 71"
"Stradă","Zalelor","","023416","2","București 71"
"Stradă","Crișul Negru","nr. 1-T","023421","2","București 71"
"Stradă","Crișul Negru","nr. 2-T","023422","2","București 71"
"Stradă","Podul Neagului","nr. 1-T","023423","2","București 71"
"Stradă","Podul Neagului","nr. 2-T","023424","2","București 71"
"Stradă","Podul Corbului","","023425","2","București 71"
"Stradă","Podul Vârtosului","","023426","2","București 71"
"Stradă","Podul Vadului","","023427","2","București 71"
"Stradă","Silvia","nr. 55-T","023433","2","București 71"
"Stradă","Silvia","nr. 54-T","023436","2","București 71"
"Stradă","Bușteni","nr. 1-T","023437","2","București 71"
"Stradă","Bușteni","nr. 2-T","023438","2","București 71"
"Stradă","Comarnic","nr. 1-45","023441","2","București 71"
"Stradă","Comarnic","nr. 47-T","023442","2","București 71"
"Stradă","Comarnic","nr. 2-30","023443","2","București 71"
"Stradă","Comarnic","nr. 32-T","023444","2","București 71"
"Stradă","Brătășanu Ghinea","nr. 1-T","023445","2","București 71"
"Stradă","Brătășanu Ghinea","nr. 2-T","023446","2","București 71"
"Stradă","Brădescu Barbu","nr. 1-T","023447","2","București 71"
"Stradă","Brădescu Barbu","nr. 2-T","023448","2","București 71"
"Stradă","Spătarul Mihai","nr. 1-T","023451","2","București 71"
"Stradă","Spătarul Mihai","nr. 2-T","023452","2","București 71"
"Stradă","Secăreanu Dumitru","nr. 1-T","023453","2","București 71"
"Stradă","Secăreanu Dumitru","nr. 2-T","023454","2","București 71"
"Intrare","Secăreanu Dumitru","","023455","2","București 71"
"Stradă","Popa Iancu","nr. 1-25","023461","2","București 71"
"Stradă","Popa Iancu","nr. 27-T","023462","2","București 71"
"Stradă","Popa Iancu","nr. 2-40","023463","2","București 71"
"Stradă","Popa Iancu","nr. 42-T","023464","2","București 71"
"Stradă","Reactorului","nr. 1-39","023465","2","București 71"
"Stradă","Reactorului","nr. 41-T","023466","2","București 71"
"Stradă","Reactorului","nr. 2-20","023467","2","București 71"
"Stradă","Reactorului","nr. 22-T","023468","2","București 71"
"Alee","Bistricioara","nr. 1-11","023301","2","București 71"
"Alee","Bistricioara","nr. 2-10","023303","2","București 71"
"Stradă","Popa Nicolae","nr. 1-7","023341","2","București 71"
"Stradă","Popa Nicolae","nr. 9-T","023342","2","București 71"
"Stradă","Popa Nicolae","nr. 2-4","023343","2","București 71"
"Stradă","Popa Nicolae","nr. 6-T","023344","2","București 71"
"Stradă","Lunca Florilor","nr. 1-T","023345","2","București 71"
"Stradă","Lunca Florilor","nr. 2-T","023346","2","București 71"
"Alee","Siliștea","","023351","2","București 71"
"Stradă","Siliștea","nr. 1-T","023352","2","București 71"
"Stradă","Siliștea","nr. 2-T","023353","2","București 71"
"Stradă","Răușeni","nr. 1-3","023354","2","București 71"
"Stradă","Răușeni","nr. 2-T","023356","2","București 71"
"Stradă","Stolnicu Vasile","nr. 15-T","023362","2","București 71"
"Stradă","Stolnicu Vasile","nr. 2-6","023363","2","București 71"
"Stradă","Stolnicu Vasile","nr. 8-12","023364","2","București 71"
"Stradă","Stolnicu Vasile","nr. 14-T","023365","2","București 71"
"Stradă","Deliorman","","023371","2","București 71"
"Stradă","Pavezei","","023372","2","București 71"
"Intrare","Râmnicului","","023373","2","București 71"
"Stradă","Baicului","nr. 37-57","021774","2","București 71"
"Stradă","Baicului","nr. 59-T","021775","2","București 71"
"Stradă","Baicului","nr. 74-82","021784","2","București 71"
"Stradă","Baicului","nr. 84-T","021785","2","București 71"
"Stradă","Niță Ion, plt.","nr. 1-T","023291","2","București 71"
"Stradă","Niță Ion, plt.","nr. 2-T","023292","2","București 71"
"Stradă","Utieșului","","023293","2","București 71"
"Stradă","Ceptura","","023294","2","București 71"
"Intrare","Ceptura","","023295","2","București 71"
"Intrare","Tețcani","","023296","2","București 71"
"Alee","Bistricioara","nr. 13-T","023302","2","București 71"
"Alee","Bistricioara","nr. 12-T","023304","2","București 71"
"Stradă","Râșnov","nr. 1-T","023305","2","București 71"
"Stradă","Râșnov","nr. 2-T","023306","2","București 71"
"Stradă","Grozdea Dimitrie","nr. 1-T","023307","2","București 71"
"Stradă","Grozdea Dimitrie","nr. 2-T","023308","2","București 71"
"Intrare","Abanosului","","023309","2","București 71"
"Alee","Cozia","nr. 1-T","023311","2","București 71"
"Alee","Cozia","nr. 2-T","023312","2","București 71"
"Intrare","Paharnicul Turturea","nr. 1-T","023313","2","București 71"
"Intrare","Paharnicul Turturea","nr. 2-T","023314","2","București 71"
"Stradă","Ziduri între Vii","nr. 1-19","023321","2","București 71"
"Stradă","Ziduri între Vii","nr. 21-T","023322","2","București 71"
"Stradă","Ziduri între Vii","nr. 2-20","023323","2","București 71"
"Stradă","Ziduri între Vii","nr. 22-T","023324","2","București 71"
"Intrare","Ziduri între Vii","","023325","2","București 71"
"Intrare","Butiei","","023326","2","București 71"
"Stradă","Cristescu Marian","","023331","2","București 71"
"Stradă","Malului","","023332","2","București 71"
"Stradă","Iacobescu Gheorghe","","023333","2","București 71"
"Intrare","Chintalului","","023334","2","București 71"
"Intrare","Sterului","","023335","2","București 71"
"Intrare","Jugărului","","023336","2","București 71"
"Intrare","Palmacului","","023337","2","București 71"
"Intrare","Fălciei","","023338","2","București 71"
"Stradă","Silvia","nr. 1-27","023431","2","București 71"
"Stradă","Silvia","nr. 29-53","023432","2","București 71"
"Stradă","Silvia","nr. 2-32","023434","2","București 71"
"Stradă","Silvia","nr. 34-52","023435","2","București 71"
"Stradă","Teofil","nr. 1-25","023471","2","București 71"
"Stradă","Teofil","nr. 27-T","023472","2","București 71"
"Stradă","Teofil","nr. 2-30","023473","2","București 71"
"Stradă","Teofil","nr. 32-T","023474","2","București 71"
"Stradă","Corabia","nr. 1-31","023475","2","București 71"
"Stradă","Corabia","nr. 33-T","023476","2","București 71"
"Stradă","Corabia","nr. 2-40","023477","2","București 71"
"Stradă","Corabia","nr. 42-T","023478","2","București 71"
"Stradă","Elena","nr. 1-T","023481","2","București 71"
"Stradă","Elena","nr. 2-T","023482","2","București 71"
"Stradă","Litovoi Voievod","nr. 1-35","023483","2","București 71"
"Stradă","Litovoi Voievod","nr. 37-T","023484","2","București 71"
"Stradă","Litovoi Voievod","nr. 2-30","023485","2","București 71"
"Stradă","Litovoi Voievod","nr. 32-T","023486","2","București 71"
"Stradă","Bărbat Voievod","nr. 1-T","023487","2","București 71"
"Stradă","Bărbat Voievod","nr. 2-T","023488","2","București 71"
"Stradă","Seneslav Voievod","nr. 1-T","023491","2","București 71"
"Stradă","Seneslav Voievod","nr. 2-T","023492","2","București 71"
"Stradă","Tugomir Voievod","nr. 1-T","023493","2","București 71"
"Stradă","Tugomir Voievod","nr. 2-T","023494","2","București 71"
"Stradă","Ipsilanti Voievod","","023495","2","București 71"
"Stradă","Callimachi","nr. 1-T","023496","2","București 71"
"Stradă","Callimachi","nr. 2-T","023497","2","București 71"
"Stradă","Vladislav Voievod","","023498","2","București 71"
"Stradă","Doamna Ghica","nr. 151-185","022825","2","București 71"
"Stradă","Doamna Ghica","nr. 187-T","022826","2","București 71"
"Stradă","Doamna Ghica","nr. 10-12","022834","2","București 71"
"Stradă","Doamna Ghica","nr. 14-18","022835","2","București 71"
"Stradă","Doamna Ghica","nr. 20-24","022836","2","București 71"
"Stradă","Doamna Ghica","nr. 26-30","022837","2","București 71"
"Stradă","Doamna Ghica","nr. 32-34","022838","2","București 71"
"Stradă","Doamna Ghica","nr. 36-T","022839","2","București 71"
"Stradă","Heliade între Vii","nr. 1-33","023381","2","București 71"
"Stradă","Heliade între Vii","nr. 35-T","023382","2","București 71"
"Stradă","Heliade între Vii","nr. 2-24","023383","2","București 71"
"Stradă","Heliade între Vii","nr. 26-40","023384","2","București 71"
"Stradă","Heliade între Vii","nr. 42-T","023385","2","București 71"
"Intrare","Heliade între Vii","","023386","2","București 71"
"Intrare","Călătorului","","023387","2","București 71"
"Stradă","Slugeru Dumitru","","023388","2","București 71"
"Intrare","Cândești","","023391","2","București 71"
"Intrare","Buzincă Comisul","","023392","2","București 71"
"Intrare","Deliorman","","023393","2","București 71"
"Șosea","Gherase","nr. 1-127","023394","2","București 71"
"Șosea","Gherase","nr. 129-T","023395","2","București 71"
"Șosea","Gherase","nr. 2-52","023396","2","București 71"
"Șosea","Gherase","nr. 54-T","023397","2","București 71"
"Stradă","Pâncota","nr. 7-9","022773","2","București 71"
"Stradă","Pâncota","nr. 11-13","022774","2","București 71"
"Stradă","Pâncota","nr. 15-117","022775","2","București 71"
"Stradă","Pâncota","nr. 119-T","022776","2","București 71"
"Intrare","Pâncota","","022777","2","București 71"
"Stradă","Pâncota","nr. 70-128","022783","2","București 71"
"Stradă","Pâncota","nr. 130-T","022784","2","București 71"
"Stradă","Constanța","","022785","2","București 71"
"Stradă","Magnoliei","nr. 75-109","022792","2","București 71"
"Stradă","Magnoliei","nr. 111-T","022793","2","București 71"
"Stradă","Magnoliei","nr. 86A-128","022795","2","București 71"
"Stradă","Magnoliei","nr. 130-T","022796","2","București 71"
"Stradă","Răușeni","nr. 5-T","023355","2","București 71"
"Stradă","Stolnicu Vasile","nr. 1-13","023361","2","București 71"
